machine_operation_time,ejector_forward_time,ejector_backward_time,injection_time,holding_pressure_time,metering_time,max_injection_pressure,holding_pressure_switch,label,device_name,save_time
32.9057,0.738462,0.737486,2.00049,2.00092,9.72759,1331.56,1098.35,1,BB6,2022-10-20 22:36:48
32.9622,0.738441,0.737494,2.00027,2.00109,9.66754,1312.37,1082.57,1,BB6,2022-10-25 12:11:39
32.8662,0.738237,0.737611,2.00046,2.00095,9.92767,1324.62,1086.23,1,BB6,2022-10-20 16:52:46
32.9442,0.738431,0.737387,2.00047,2.00096,9.74976,1322.34,1084.72,1,BB6,2022-10-21 12:04:54
32.4222,0.738386,0.737443,1.50036,2.00085,9.04085,1151.61,1093.53,1,BB6,2022-09-27 15:07:28
32.42,0.738485,0.7375,1.50039,2.00084,9.35559,1314.77,1150.88,1,BB6,2022-10-14 04:47:34
32.7,0.738327,0.737542,1.80052,2.00079,9.47054,1331.06,1123.86,1,BB6,2022-10-18 12:39:00
32.3999,0.738329,0.737512,1.50036,2.00081,8.77452,1150.6,1098.46,1,BB6,2022-09-28 11:01:28
32.42,0.738213,0.737539,1.50042,2.00084,8.94658,1156.03,1092.14,1,BB6,2022-09-29 12:54:31
32.9586,0.73836,0.737518,2.00022,2.00108,9.88569,1322.97,1086.36,1,BB6,2022-10-21 18:48:31
32.4017,0.738271,0.737716,1.50043,2.00099,9.67781,1150.1,1108.81,1,BB6,2022-09-28 08:40:09
32.9198,0.738373,0.737556,2.00046,2.00097,9.72572,1310.85,1081.94,1,BB6,2022-10-24 23:06:33
32.903,0.738321,0.737588,2.00051,2.00092,9.64676,1310.22,1081.94,1,BB6,2022-10-24 20:33:34
32.6999,0.738408,0.737468,1.80042,2.0009,9.7756,1327.9,1119.31,1,BB6,2022-10-18 17:51:32
32.4187,0.738298,0.737422,1.50042,2.00088,8.94976,1155.15,1089.49,1,BB6,2022-09-29 15:06:00
32.4201,0.738234,0.737568,1.50045,2.00082,9.04271,1317.55,1156.06,1,BB6,2022-10-14 10:10:35
32.7198,0.738216,0.737592,1.80044,2.00089,9.81957,1329.41,1119.31,1,BB6,2022-10-19 01:57:30
32.88,0.738306,0.737537,2.00027,2.00105,9.61476,1310.73,1081.94,1,BB6,2022-10-24 22:11:57
32.4642,0.738301,0.737452,1.50035,2.00078,9.18963,1150.73,1092.4,1,BB6,2022-09-27 16:11:17
32.4403,0.739332,0.737479,1.50044,2.00101,8.99288,1154.52,1092.27,1,BB6,2022-09-29 17:17:34
32.7,0.738311,0.737394,1.80053,2.00096,9.56282,1329.41,1121.08,1,BB6,2022-10-19 11:50:30
32.404,0.738004,0.737518,1.50032,2.00086,9.21159,1315.15,1152.52,1,BB6,2022-10-14 03:46:53
32.8842,0.738346,0.737483,2.00046,2.001,9.73471,1324.74,1088.88,1,BB6,2022-10-21 03:40:06
32.3392,0.738356,0.737608,1.5003,2.00092,9.16471,1315.52,1154.29,1,BB6,2022-10-14 08:02:33
32.7261,0.738418,0.737365,1.80042,2.00089,9.80873,1334.09,1123.86,1,BB6,2022-10-17 19:58:12
32.8799,0.738293,0.737505,2.00046,2.0009,9.61457,1310.73,1080.93,1,BB6,2022-10-25 00:19:32
32.3999,0.738355,0.737525,1.50056,2.00074,9.11869,1321.33,1147.85,1,BB6,2022-10-15 03:24:58
32.7002,0.738233,0.737503,1.80029,2.00083,9.67266,1327.77,1117.29,1,BB6,2022-10-19 11:30:20
32.4,0.739342,0.737461,1.50042,2.00094,8.91774,1130.78,993.028,1,BB6,2022-09-26 22:09:05
32.9394,0.738332,0.737647,2.00037,2.00116,9.86674,1314.89,1083.08,1,BB6,2022-10-21 23:38:00
32.9204,0.738375,0.737528,2.00035,2.00103,9.67761,1314.77,1081.06,1,BB6,2022-10-25 13:00:42
32.7001,0.738326,0.737407,1.80044,2.00089,9.60771,1331.31,1124.36,1,BB6,2022-10-18 03:35:22
32.3789,0.73849,0.737486,1.50034,2.00083,8.91873,1152.75,1093.03,1,BB6,2022-09-29 09:41:39
32.5999,0.738506,0.737418,1.70029,2.00103,8.78366,1313.61,1105.4,1,BB6,2022-09-23 19:23:02
32.859,0.738111,0.737497,2.00043,2.00105,9.78861,1310.1,1080.8,1,BB6,2022-10-25 06:35:11
32.9436,0.738381,0.737402,2.00041,2.00002,9.60662,1310.98,1080.3,1,BB6,2022-10-24 22:17:59
32.3814,0.738391,0.737456,1.50034,2.00098,9.13977,1321.59,1152.52,1,BB6,2022-10-14 16:23:25
32.7,0.73829,0.737468,1.80043,2.00007,9.77557,1329.03,1121.33,1,BB6,2022-10-18 17:38:27
32.8601,0.738346,0.737385,2.00043,2.00096,9.70956,1324.87,1087.75,1,BB6,2022-10-20 17:18:33
32.88,0.738319,0.737519,2.00045,2.00101,9.82075,1324.49,1087.62,1,BB6,2022-10-21 05:06:47
32.8601,0.738279,0.737541,2.00061,2.00083,9.64866,1328.91,1087.37,0,BB6,2022-10-20 11:19:43
32.36,0.738485,0.737497,1.50028,2.00091,9.14969,1153.13,1094.92,1,BB6,2022-09-28 10:44:43
32.9066,0.737524,0.73636,2.00021,2.00104,16.1656,1318.68,1085.6,0,BB6,2022-10-24 08:38:25
32.399,0.738285,0.737514,1.50028,2.00094,9.13763,1324.54,1128.21,1,BB6,2022-10-13 11:45:58
32.7048,0.738382,0.737535,1.80042,2.00098,10.0986,1335.35,1111.11,0,BB6,2022-10-17 17:41:06
32.4189,0.738359,0.737494,1.50042,2.00072,9.20969,1320.95,1153.91,1,BB6,2022-10-14 22:18:44
32.9005,0.738421,0.737595,2.00048,2.00095,9.72864,1324.87,1088.88,1,BB6,2022-10-21 02:51:09
32.584,0.738346,0.737439,1.70037,2.00101,9.48458,1310.07,1108.43,1,BB6,2022-09-23 16:15:13
32.9212,0.738363,0.737439,2.00029,2.00103,9.9016,1327.52,1093.81,0,BB6,2022-10-20 23:34:57
32.4052,0.738329,0.737484,1.50034,2.00087,8.99288,1151.86,1093.28,1,BB6,2022-09-27 15:11:47
32.9065,0.73836,0.737619,2.00035,2.00114,10.3806,1312.62,1083.83,0,BB6,2022-10-21 22:38:12
32.9004,0.7382,0.737542,2.00037,2.00102,9.79858,1324.99,1087.37,1,BB6,2022-10-21 04:21:47
32.899,0.738288,0.737732,2.00032,2.00114,9.78256,1325.12,1088.51,1,BB6,2022-10-21 02:50:36
32.379,0.738228,0.7374,1.5003,2.00087,9.13848,1324.11,1131.18,0,BB6,2022-10-14 19:11:51
32.7233,0.738292,0.737587,1.80036,2.00081,9.52683,1333.33,1124.24,1,BB6,2022-10-17 20:50:00
32.9002,0.738336,0.737547,2.00025,2.00115,9.69556,1325.12,1086.74,1,BB6,2022-10-20 17:37:12
32.9001,0.738313,0.737472,2.00058,2.00092,9.88461,1325.75,1087.87,1,BB6,2022-10-21 00:47:35
32.4462,0.738404,0.737488,1.5005,2.00088,8.93759,1154.14,1093.28,1,BB6,2022-09-28 13:19:51
32.3634,0.738325,0.73752,1.50046,2.00094,9.20251,1315.27,1151.01,1,BB6,2022-10-14 08:40:12
32.4022,0.738436,0.738351,1.50046,2.00087,8.88268,1128.25,993.154,1,BB6,2022-09-26 14:50:10
32.4599,0.738297,0.73755,1.5003,2.00082,8.99961,1321.84,1147.72,1,BB6,2022-10-15 02:43:12
32.4399,0.738295,0.737441,1.50042,2.00083,9.16055,1153.38,1090.25,1,BB6,2022-09-28 21:57:03
32.4231,0.738454,0.737368,1.50042,2.0009,9.04965,1152.12,1094.92,1,BB6,2022-09-29 12:16:07
32.6416,0.737201,0.736351,1.80036,2.0009,9.24355,1340.02,1125.37,1,BB6,2022-10-20 08:32:06
32.379,0.739177,0.738383,1.50044,2.00094,8.97654,1123.58,994.164,1,BB6,2022-09-26 21:16:12
32.4389,0.73838,0.737547,1.50049,2.00082,9.15567,1321.96,1148.1,1,BB6,2022-10-14 17:18:11
32.9189,0.738356,0.737534,2.00033,2.00097,9.47063,1311.23,1080.8,1,BB6,2022-10-24 17:08:23
32.4398,0.738415,0.737473,1.50042,2.00089,9.10455,1151.99,1091.51,1,BB6,2022-09-27 20:58:47
32.3847,0.738367,0.737574,1.50029,2.00083,9.14553,1316.28,1154.16,1,BB6,2022-10-14 09:54:54
32.4,0.738337,0.737662,1.50051,2.00099,9.18372,1321.59,1151.76,1,BB6,2022-10-14 15:03:27
32.6778,0.738235,0.737517,1.80044,2.00092,10.9157,1330.68,1122.98,0,BB6,2022-10-17 16:37:55
32.919,0.738326,0.737454,2.00046,2.00098,9.55259,1304.29,1081.18,1,BB6,2022-10-24 13:22:31
32.8979,0.738292,0.737659,2.00038,2.00108,9.54062,1311.86,1082.57,1,BB6,2022-10-25 12:01:46
32.944,0.738274,0.737555,2.00032,2.00101,9.73755,1325.63,1096.46,0,BB6,2022-10-21 20:42:01
32.4001,0.738329,0.737568,1.50045,2.00085,9.10683,1318.68,1157.07,1,BB6,2022-10-14 10:27:52
32.4221,0.738334,0.737393,1.50047,2.0009,9.13749,1316.79,1155.55,1,BB6,2022-10-14 03:02:35
32.9001,0.738284,0.737563,2.00038,2.001,9.71883,1325.12,1086.86,1,BB6,2022-10-20 11:25:12
32.7233,0.738386,0.737615,1.80042,2.0009,9.67363,1329.92,1122.98,1,BB6,2022-10-18 00:37:26
32.3616,0.738334,0.73745,1.50041,2.00089,9.01475,1334.59,1097.34,1,BB6,2022-10-17 11:47:57
32.88,0.738435,0.737175,2.00035,2.00103,9.55965,1310.85,1082.57,1,BB6,2022-10-24 18:56:34
32.6779,0.738298,0.737597,1.80041,2.00084,9.55255,1328.53,1120.2,1,BB6,2022-10-19 06:46:55
32.6599,0.738077,0.737568,1.80031,2.0,9.75273,1326.89,1119.31,1,BB6,2022-10-19 14:48:26
32.9204,0.738012,0.737334,2.00038,2.00099,9.90477,1312.12,1082.19,1,BB6,2022-10-22 00:55:29
32.42,0.738426,0.737509,1.50048,2.00081,9.03557,1321.84,1146.21,1,BB6,2022-10-15 03:33:05
32.3991,0.738374,0.737457,1.50037,2.00097,9.12061,1320.32,1154.92,1,BB6,2022-10-14 15:49:55
32.3863,0.738387,0.737548,1.50041,2.00089,9.00067,1154.64,1093.15,1,BB6,2022-09-29 10:09:45
32.4261,0.738368,0.73757,1.50047,2.0,9.01868,1322.22,1147.72,1,BB6,2022-10-14 14:39:40
32.8844,0.738331,0.737599,2.00026,2.00106,9.72756,1325.12,1086.86,1,BB6,2022-10-20 17:53:06
32.4225,0.738283,0.737624,1.50044,2.00096,9.12064,1314.51,1148.86,1,BB6,2022-10-14 08:58:01
32.6586,0.737491,0.736267,1.80039,2.00096,9.93161,1350.63,1089.77,0,BB6,2022-10-20 08:47:09
32.9209,0.738431,0.737122,2.00029,2.00107,9.57082,1304.79,1081.18,1,BB6,2022-10-24 14:52:36
32.6863,0.159439,0.020376,1.80034,2.0009,8.92359,1351.51,1088.38,0,BB6,2022-10-20 08:36:12
32.8798,0.738285,0.737525,2.00049,2.00111,9.68356,1323.73,1084.72,1,BB6,2022-10-21 17:36:40
32.8843,0.73833,0.7375,2.00044,2.00102,9.69653,1306.69,1080.55,1,BB6,2022-10-24 10:03:37
32.9186,0.738411,0.737522,2.00026,2.00099,9.48471,1307.32,1081.94,1,BB6,2022-10-24 15:19:41
32.8994,0.738261,0.737563,2.00034,2.00105,9.68969,1310.35,1080.3,1,BB6,2022-10-24 22:20:44
32.7187,0.738327,0.737383,1.8004,2.00079,9.55157,1330.3,1121.97,1,BB6,2022-10-18 13:44:35
32.86,0.738358,0.737614,2.00033,2.00093,9.93364,1324.11,1085.22,1,BB6,2022-10-21 19:00:02
32.8999,0.738373,0.73757,2.00048,2.00098,9.76371,1325.5,1089.77,1,BB6,2022-10-21 00:41:00
32.4199,0.739282,0.737752,1.50032,2.00094,8.4146,1327.0,1104.15,1,BB6,2022-10-13 12:41:25
32.4265,0.738303,0.737526,1.50035,2.00082,9.22566,1316.66,1155.55,1,BB6,2022-10-13 22:48:47
32.8601,0.73833,0.737586,2.00062,2.00082,9.67959,1325.12,1087.37,1,BB6,2022-10-20 16:19:20
32.4199,0.738357,0.737592,1.50046,2.00082,9.17757,1318.05,1158.83,1,BB6,2022-10-13 20:26:29
32.4049,0.738372,0.737639,1.50041,2.00096,9.29965,1315.52,1152.9,1,BB6,2022-10-14 03:48:30
32.4583,0.738325,0.73756,1.50032,2.00094,8.90166,1151.49,1092.52,1,BB6,2022-09-27 16:00:28
32.3863,0.738326,0.737997,1.50029,2.00084,8.79162,1138.23,990.629,1,BB6,2022-09-26 19:00:49
32.4386,0.738305,0.737431,1.5003,2.00079,9.19471,1325.25,1147.47,1,BB6,2022-10-15 01:52:47
32.42,0.738426,0.737341,1.50044,2.00087,8.98755,1149.59,1096.31,1,BB6,2022-09-27 16:33:27
32.8577,0.738331,0.737526,2.00036,2.00089,9.71755,1308.33,1081.81,1,BB6,2022-10-25 14:29:40
32.9201,0.738303,0.737542,2.00052,2.0009,9.59293,1311.74,1082.07,1,BB6,2022-10-25 05:02:27
32.42,0.738314,0.737431,1.50028,2.0009,8.95772,1152.12,1095.3,1,BB6,2022-09-27 17:12:24
32.3801,0.738364,0.73756,1.50037,2.00089,9.2366,1319.94,1157.82,1,BB6,2022-10-14 11:07:18
32.8429,0.738327,0.737399,2.00028,2.00113,9.35044,1327.65,1095.07,0,BB6,2022-10-21 07:19:27
32.3789,0.738442,0.737363,1.50034,2.00091,9.13077,1322.34,1149.74,1,BB6,2022-10-15 04:58:41
32.4041,0.738519,0.737363,1.50037,2.00089,9.11372,1324.79,1121.64,1,BB6,2022-10-13 11:49:13
32.4,0.7384,0.737614,1.50045,2.00082,8.61053,1152.75,1092.65,1,BB6,2022-09-29 09:17:53
32.6626,0.738334,0.737501,1.8004,2.00096,9.76071,1332.57,1125.0,1,BB6,2022-10-18 07:09:00
32.4392,0.739348,0.737462,1.50026,2.00087,10.1356,1165.5,1162.98,0,BB6,2022-09-28 22:28:58
32.3591,0.738283,0.737443,1.50043,2.0008,9.19464,1318.68,1157.95,1,BB6,2022-10-14 11:08:23
32.9422,0.738366,0.737365,2.00042,2.00112,9.91855,1313.25,1081.06,1,BB6,2022-10-22 01:07:01
32.4381,0.738398,0.73742,1.50042,2.00083,8.84874,1151.74,1095.17,1,BB6,2022-09-27 15:40:59
32.6601,0.738372,0.737445,1.80048,2.00094,9.50878,1329.16,1121.59,1,BB6,2022-10-19 04:30:30
32.6801,0.738444,0.737403,1.80043,2.00088,9.70259,1328.91,1121.33,1,BB6,2022-10-19 02:18:13
32.6788,0.738293,0.737589,1.80036,2.0009,9.58661,1330.17,1122.47,1,BB6,2022-10-19 06:58:22
32.9179,0.738444,0.737332,2.00041,2.00103,9.72362,1312.37,1080.3,1,BB6,2022-10-25 03:38:29
32.3843,0.739347,0.737616,1.50038,2.00089,8.85945,1131.41,992.523,1,BB6,2022-09-26 16:37:24
32.7001,0.738251,0.737587,1.80043,2.0009,9.82563,1336.11,1119.69,1,BB6,2022-10-17 18:02:54
32.4799,0.738256,0.73752,1.5004,2.00003,8.79851,1153.13,1095.55,1,BB6,2022-09-28 12:14:26
32.4387,0.738253,0.737566,1.50043,2.00099,9.04161,1321.59,1150.12,1,BB6,2022-10-14 18:01:57
32.7041,0.73826,0.737549,1.8004,2.0009,9.65962,1328.91,1120.7,1,BB6,2022-10-18 19:54:51
32.4221,0.739491,0.737339,1.50042,2.0009,8.8866,1151.74,1095.3,1,BB6,2022-09-28 16:24:45
32.8405,0.73828,0.73758,2.00042,2.00101,9.76081,1311.86,1082.07,1,BB6,2022-10-25 11:17:11
32.4051,0.738422,0.737005,1.50042,2.0009,9.13084,1316.28,1154.04,1,BB6,2022-10-14 07:01:42
32.679,0.738404,0.737463,1.80028,2.0009,9.77553,1330.55,1124.49,1,BB6,2022-10-18 01:06:53
32.7228,0.738368,0.73767,1.8004,2.00083,9.59963,1328.15,1118.43,1,BB6,2022-10-19 11:11:15
32.4642,0.738275,0.737604,1.50048,2.00083,9.17356,1322.6,1143.43,1,BB6,2022-10-14 17:14:24
32.3625,0.738318,0.737468,1.50034,2.00086,9.53664,1147.07,1124.34,0,BB6,2022-09-29 08:41:28
32.8999,0.738218,0.737539,2.00043,2.001,9.91562,1312.24,1082.82,1,BB6,2022-10-22 01:16:54
32.4,0.738364,0.737647,1.5003,2.00086,9.08655,1322.47,1140.65,1,BB6,2022-10-15 03:16:52
32.9201,0.738282,0.737513,2.00041,2.00103,9.68155,1311.48,1080.43,1,BB6,2022-10-24 17:15:46
32.86,0.738268,0.737491,2.00066,2.00088,9.58963,1312.75,1081.31,1,BB6,2022-10-25 10:46:28
32.9189,0.738193,0.737486,2.00042,2.00001,9.81368,1334.21,1077.27,0,BB6,2022-10-21 16:39:36
32.4262,0.738425,0.738245,1.50036,2.00089,8.81561,1130.27,993.28,1,BB6,2022-09-26 14:31:02
32.7,0.738347,0.737535,1.80043,2.00099,9.66961,1330.93,1125.12,1,BB6,2022-10-18 03:25:00
32.659,0.738338,0.737517,1.80052,2.00086,9.63756,1330.55,1123.1,1,BB6,2022-10-18 07:54:15
32.6795,0.0,0.0,1.80033,2.00092,5.65456,1471.96,1325.5,0,BB6,2022-10-20 08:15:41
32.4403,0.738257,0.737492,1.50029,2.00001,9.02555,1153.76,1093.66,1,BB6,2022-09-29 19:15:28
32.679,0.738323,0.737513,1.80046,2.00084,9.78765,1329.92,1122.34,1,BB6,2022-10-18 23:43:42
32.419,0.738449,0.737355,1.50043,2.00089,8.9767,1150.48,1100.35,1,BB6,2022-09-28 21:29:15
32.8801,0.738426,0.737376,2.00046,2.00098,9.52082,1325.75,1089.77,1,BB6,2022-10-20 11:35:04
32.92,0.737578,0.737543,2.00051,2.00088,9.63861,1330.93,1096.71,1,BB6,2022-10-20 22:38:59
32.6399,0.738389,0.737471,1.70043,2.00099,8.31677,1311.71,1092.77,1,BB6,2022-09-23 15:30:39
32.9194,0.738389,0.737555,2.00024,2.00106,9.69655,1325.12,1086.49,1,BB6,2022-10-20 18:50:40
33.5802,0.737444,0.737544,1.80039,2.00085,13.2116,1343.05,1096.59,0,BB6,2022-10-17 16:03:27
32.8201,0.737582,0.736387,2.00026,2.00101,9.60262,1306.56,1081.56,1,BB6,2022-10-24 09:32:56
32.7189,0.738308,0.737549,1.80044,2.00083,9.78053,1328.91,1120.58,1,BB6,2022-10-19 15:22:14
32.8625,0.738352,0.73752,2.00039,2.00104,9.84478,1322.09,1083.83,1,BB6,2022-10-21 10:11:24
32.6803,0.738228,0.737513,1.80042,2.00083,9.69654,1330.17,1123.61,1,BB6,2022-10-18 03:46:49
32.3804,0.738244,0.737647,1.50044,2.0009,9.09971,1319.44,1158.71,1,BB6,2022-10-13 19:10:48
32.6787,0.738344,0.737623,1.80048,2.00078,9.74068,1331.69,1124.36,1,BB6,2022-10-17 23:07:57
32.7199,0.738316,0.737484,1.8005,2.00082,9.52862,1330.93,1123.99,1,BB6,2022-10-18 03:39:44
32.4186,0.738387,0.737449,1.50044,2.00088,9.13155,1320.07,1156.31,1,BB6,2022-10-14 00:23:21
32.8791,0.738409,0.0,2.00046,2.00094,9.81261,1339.26,1092.8,0,BB6,2022-10-20 21:44:39
32.3999,0.738287,0.737515,1.50026,2.0009,8.93964,1152.12,1094.67,1,BB6,2022-09-29 11:14:04
32.4204,0.73834,0.737444,1.50036,2.00078,9.14556,1322.22,1150.12,1,BB6,2022-10-14 23:20:53
32.4205,0.738372,0.737511,1.5004,2.00096,9.14051,1151.61,1098.08,1,BB6,2022-09-29 11:08:08
32.8793,0.738242,0.737551,2.00032,2.001,9.81348,1321.96,1085.35,1,BB6,2022-10-21 09:57:08
32.3801,0.737238,0.736457,1.5003,2.00088,9.20353,1326.76,1111.23,1,BB6,2022-10-17 09:01:48
34.6062,0.774402,0.773608,1.00044,2.00097,3.64959,1012.5,992.673,0,BB6,2022-10-13 16:21:30
32.4,0.738437,0.737505,1.5003,2.00079,9.25372,1316.79,1157.45,1,BB6,2022-10-14 09:59:14
32.899,0.738414,0.737369,2.00022,2.0011,9.49851,1314.51,1081.06,1,BB6,2022-10-25 11:31:02
32.6794,0.738345,0.737375,1.80038,2.00097,9.6666,1336.61,1111.86,0,BB6,2022-10-17 18:58:30
32.7261,0.738348,0.737529,1.80041,2.0009,9.74659,1327.14,1117.17,1,BB6,2022-10-19 12:50:09
32.4181,0.738324,0.737398,1.50039,2.00088,9.15759,1320.58,1156.94,1,BB6,2022-10-14 11:25:41
32.3863,0.738341,0.737539,1.50041,2.00096,9.1847,1315.78,1154.04,1,BB6,2022-10-14 09:55:59
32.9204,0.738356,0.73748,2.00042,2.00108,9.71281,1311.23,1081.44,1,BB6,2022-10-25 01:39:06
32.3788,0.738382,0.738445,1.50049,2.0008,8.89968,1152.5,1092.4,1,BB6,2022-09-28 16:22:02
32.68,0.738308,0.737564,1.80041,2.00083,9.62665,1329.67,1121.71,1,BB6,2022-10-18 16:08:44
32.7261,0.738243,0.737563,1.80045,2.00102,9.73158,1330.93,1124.87,1,BB6,2022-10-18 04:08:50
32.719,0.738371,0.737512,1.80055,2.00083,9.49862,1329.41,1122.47,1,BB6,2022-10-18 18:51:37
32.6788,0.738347,0.737449,1.8005,2.00082,9.62364,1329.16,1120.2,1,BB6,2022-10-18 22:48:09
32.8993,0.737907,0.737637,2.00026,2.00102,9.78491,1312.87,1082.32,1,BB6,2022-10-22 01:02:37
32.6801,0.738312,0.737544,1.80043,2.00004,9.59554,1327.52,1118.94,1,BB6,2022-10-19 15:56:35
32.6992,0.73841,0.737407,1.80048,2.00068,9.77955,1328.4,1118.81,1,BB6,2022-10-19 15:44:02
