machine_operation_time,ejector_forward_time,ejector_backward_time,injection_time,holding_pressure_time,metering_time,max_injection_pressure,holding_pressure_switch,label,device_name,save_time
15.259,0.413526,0.41144,2.00052,2.0009,2.75561,1034.04,1029.28,1,BB2,2022-10-21 10:51:16
17.7443,0.807309,0.80333,2.00038,0.0,3.24851,1033.53,1029.53,1,BB2,2022-10-28 11:15:58
15.2601,0.413457,0.41152,2.00043,2.00105,2.80561,1034.29,1029.78,1,BB2,2022-10-20 19:38:34
15.2783,0.413398,0.411261,2.00042,2.00101,3.25256,1034.54,1029.78,1,BB2,2022-10-22 18:02:16
15.278,0.413589,0.411393,2.00037,2.00102,3.0086,1034.04,1030.28,1,BB2,2022-10-24 17:42:33
17.7461,0.807412,0.803473,2.00027,0.0,4.5206,1036.79,882.801,1,BB2,2022-10-26 10:27:45
15.2602,0.412379,0.41145,2.00037,2.00102,3.23877,1033.78,1029.53,1,BB2,2022-10-25 11:54:20
15.2588,0.413395,0.411333,2.00044,2.00101,2.86563,1034.79,1029.53,1,BB2,2022-10-19 04:55:58
17.76,0.808612,0.803615,2.0005,0.0,3.20763,1033.78,1029.78,1,BB2,2022-10-28 03:08:02
15.2589,0.413421,0.411473,2.00037,2.00103,2.72757,1034.54,1029.78,1,BB2,2022-09-29 16:20:35
15.2603,0.413593,0.411302,2.00042,2.00107,3.17874,1034.29,1029.53,1,BB2,2022-10-22 19:25:50
15.2786,0.413528,0.411276,2.00043,2.00117,2.96054,1034.54,1030.03,1,BB2,2022-10-25 02:25:55
15.28,0.413529,0.411208,2.00031,2.00002,2.90559,1034.54,1029.78,1,BB2,2022-10-22 00:50:50
15.2603,0.413405,0.411462,2.00038,2.00084,2.76066,1034.04,1029.28,1,BB2,2022-10-24 16:39:06
26.5199,0.39236,0.389486,1.50044,2.0009,9.29763,980.953,852.754,0,BB2,2022-10-13 21:38:49
15.2802,0.412383,0.411461,2.00031,2.00104,2.85364,1034.29,1030.03,1,BB2,2022-10-18 20:09:14
17.7442,0.807328,0.803449,2.00043,0.0,3.09161,1033.78,1029.03,1,BB2,2022-10-27 10:15:32
15.2601,0.412401,0.411444,2.00043,2.00105,2.91866,1034.54,1029.28,1,BB2,2022-10-20 16:23:35
15.278,0.413507,0.411362,2.00033,2.00103,2.94961,1033.78,1029.53,1,BB2,2022-10-21 14:19:11
15.2593,0.413494,0.411467,2.00037,2.00091,3.26554,1034.04,1029.78,1,BB2,2022-10-21 18:56:24
15.2603,0.413499,0.411381,2.00042,2.00107,2.65671,1034.29,1029.78,1,BB2,2022-10-24 21:27:02
17.741,0.806335,0.80246,2.00052,0.0,3.20476,1033.78,1029.53,1,BB2,2022-10-31 09:03:57
15.28,0.412392,0.411522,2.00028,2.00102,2.93061,1034.54,1030.03,1,BB2,2022-10-25 05:11:31
15.2799,0.412502,0.411438,2.00037,2.00105,2.65678,1034.54,1030.28,1,BB2,2022-10-19 09:05:43
15.9804,0.776413,0.770362,2.00021,0.0,4.01048,1033.28,795.916,1,BB2,2022-10-25 17:26:56
17.7436,0.808379,0.803529,2.00041,0.0,3.10866,1034.04,1029.28,1,BB2,2022-10-31 13:46:32
15.2602,0.412398,0.411376,2.00058,2.00092,3.19567,1034.04,1029.53,1,BB2,2022-10-25 11:36:30
17.7407,0.808422,0.803505,2.00042,0.0,3.14456,1034.04,1029.78,1,BB2,2022-10-29 20:03:49
15.2788,0.412385,0.411429,2.00043,2.00102,2.79264,1034.29,1030.03,1,BB2,2022-10-20 11:47:38
15.28,0.412252,0.411467,2.00037,2.00101,3.03182,1034.54,1029.53,1,BB2,2022-10-18 14:07:59
17.7462,0.808014,0.803656,2.00027,0.0,3.26876,1033.78,1028.78,1,BB2,2022-10-28 03:58:22
26.5404,0.392486,0.390217,1.50032,2.00093,9.20784,980.702,850.501,0,BB2,2022-10-13 14:40:50
15.2787,0.412288,0.411381,2.00026,2.00115,2.75663,1034.04,1030.03,1,BB2,2022-10-25 05:17:53
17.5426,0.776385,0.771337,2.00054,0.0,4.21756,1033.53,894.569,1,BB2,2022-10-26 03:59:54
15.2784,0.413495,0.41133,2.00044,2.00101,2.78565,1034.79,1030.28,1,BB2,2022-10-25 06:05:17
15.2589,0.413538,0.411329,2.00045,2.00101,2.66754,1034.04,1029.53,1,BB2,2022-10-20 14:39:38
17.5587,0.775431,0.771335,2.00044,0.0,3.97082,1032.03,735.573,0,BB2,2022-10-25 23:00:40
15.278,0.413536,0.411493,2.00042,2.00092,3.02653,1034.04,1029.78,1,BB2,2022-10-21 14:02:37
15.2788,0.413472,0.411224,2.00034,2.00007,2.63283,1034.29,1030.03,1,BB2,2022-10-25 00:25:23
15.2602,0.413547,0.411378,2.00044,2.0,2.64262,1034.04,1029.78,1,BB2,2022-10-21 02:31:05
15.2603,0.41352,0.411517,2.00042,2.00103,2.83361,1034.29,1029.53,1,BB2,2022-10-21 23:36:41
15.2786,0.412335,0.411424,2.0004,2.00101,2.78271,1034.04,1029.78,1,BB2,2022-10-22 10:16:29
15.2786,0.412394,0.41144,2.00041,2.00091,2.67871,1033.78,1030.78,0,BB2,2022-10-25 09:19:56
15.2583,0.412213,0.41027,2.00022,2.00098,2.97254,1033.78,1029.03,1,BB2,2022-10-24 10:16:10
17.7225,0.807386,0.803533,2.00044,0.0,3.14276,1034.04,1029.28,1,BB2,2022-10-28 20:51:07
15.26,0.413492,0.411336,2.00023,2.00104,2.64557,1034.54,1029.03,1,BB2,2022-10-22 03:28:02
17.7456,0.807361,0.803531,2.0004,0.0,3.13959,1034.29,1029.78,1,BB2,2022-10-27 08:21:00
17.7441,0.807397,0.804528,2.00021,0.0,3.0407,1034.29,1029.28,1,BB2,2022-10-27 04:02:51
17.741,0.807484,0.803329,2.00031,0.0,3.74946,1033.28,845.994,1,BB2,2022-10-26 18:50:53
15.2603,0.413488,0.411208,2.00052,2.001,2.62079,1034.54,1029.28,1,BB2,2022-10-21 10:48:58
15.26,0.413646,0.411412,2.00038,2.00002,3.35759,1034.04,1029.53,1,BB2,2022-10-22 16:36:39
15.2802,0.413514,0.411411,2.00038,2.00106,2.74863,1034.54,1030.03,1,BB2,2022-10-19 18:51:09
17.7385,0.808386,0.803484,2.00038,0.0,3.94356,1033.78,892.566,1,BB2,2022-10-26 16:10:52
15.2603,0.413566,0.411422,2.00047,2.00098,2.74461,1034.54,1029.78,1,BB2,2022-10-24 19:41:17
15.2602,0.412382,0.410483,2.00048,2.00099,2.78281,1032.78,1029.78,1,BB2,2022-10-20 09:22:12
26.5843,0.392517,0.389355,1.5003,2.00082,8.95857,979.2,823.96,0,BB2,2022-10-14 08:32:11
15.2593,0.413551,0.411381,2.00047,2.00094,2.77967,1035.04,1029.78,1,BB2,2022-10-19 00:06:44
15.26,0.413373,0.411301,2.00029,2.001,3.16856,1034.29,1028.78,1,BB2,2022-10-22 18:48:08
15.278,0.413381,0.411487,2.00028,2.00101,2.74089,1034.29,1029.78,1,BB2,2022-10-18 23:52:28
17.7404,0.806922,0.803448,2.00047,0.0,3.2436,1034.04,1030.03,1,BB2,2022-10-28 10:52:53
15.2787,0.412514,0.411273,2.00044,2.00015,2.67264,1034.04,1029.28,1,BB2,2022-10-25 00:31:46
17.72,0.806309,0.80349,2.00008,0.0,3.08053,1033.78,1030.53,1,BB2,2022-10-29 03:40:23
15.2789,0.413514,0.411374,2.00041,2.00102,2.7435,1034.04,1029.28,1,BB2,2022-09-29 14:31:08
15.2603,0.413488,0.411255,2.00043,2.00002,2.84966,1034.54,1029.53,1,BB2,2022-10-22 15:26:04
17.7401,0.808296,0.803477,2.0005,0.0,3.04967,1034.29,1029.53,1,BB2,2022-10-27 01:58:14
17.7404,0.807456,0.803501,2.00045,0.0,4.04277,1027.27,728.311,0,BB2,2022-10-26 13:54:43
15.28,0.413382,0.411457,2.00058,2.00088,2.71961,1034.54,1030.03,1,BB2,2022-10-20 17:14:17
15.2588,0.413499,0.41136,2.00043,2.00102,2.78058,1034.54,1029.28,1,BB2,2022-10-18 17:08:03
26.5636,0.392363,0.38954,1.50024,2.00086,8.77378,979.451,832.723,0,BB2,2022-10-14 04:48:39
15.2602,0.412499,0.411411,2.00029,2.00099,2.70478,1034.29,1029.78,1,BB2,2022-10-25 07:44:23
15.2601,0.413474,0.411286,2.00032,2.00116,2.75279,1034.04,1029.28,1,BB2,2022-10-20 23:34:00
17.74,0.807329,0.802333,2.00052,0.0,3.11362,1034.54,1030.03,1,BB2,2022-10-31 13:20:47
15.28,0.412377,0.411439,2.00055,2.00098,2.82357,1034.54,1030.03,1,BB2,2022-10-19 08:40:14
15.2783,0.413019,0.411351,1.99991,2.00101,2.70261,1034.29,1030.03,1,BB2,2022-10-20 21:42:55
15.2787,0.413429,0.411459,2.0005,2.00095,2.83756,1034.29,1029.53,1,BB2,2022-10-25 08:44:16
15.26,0.41128,0.410424,2.00037,2.0011,2.81359,1033.03,1029.78,1,BB2,2022-10-20 09:16:21
17.5389,0.777436,0.771466,2.00042,0.0,4.06552,1032.53,788.154,1,BB2,2022-10-26 05:27:15
17.7199,0.807386,0.80332,2.0004,0.0,3.10741,1033.78,1030.28,1,BB2,2022-10-28 16:12:43
17.7231,0.80735,0.803403,2.00044,0.0,3.74776,1033.78,948.903,1,BB2,2022-10-26 15:01:36
15.2603,0.411418,0.410417,2.00028,2.00103,2.94051,1034.04,1029.53,1,BB2,2022-10-24 09:17:04
17.54,0.775256,0.771388,2.0003,0.0,3.83151,1031.78,769.625,1,BB2,2022-10-25 23:52:45
15.2803,0.413416,0.411391,2.0004,2.00101,3.07354,1034.04,1030.53,1,BB2,2022-10-24 18:27:09
15.259,0.413595,0.411457,2.00044,2.001,2.57054,1034.29,1030.03,1,BB2,2022-10-22 07:41:49
15.2786,0.412322,0.410415,2.00036,2.00102,2.73957,1034.29,1029.53,1,BB2,2022-10-20 10:51:36
15.26,0.412359,0.411344,2.00042,2.00111,2.67355,1034.04,1030.03,1,BB2,2022-10-18 17:27:55
17.54,0.775389,0.771388,2.00043,0.0,3.88456,1032.28,719.297,0,BB2,2022-10-25 22:16:11
15.2781,0.413581,0.411403,2.00035,2.00104,2.71158,1033.78,1029.53,1,BB2,2022-10-24 14:30:41
17.739,0.808385,0.80348,2.0004,0.0,3.21057,1033.53,1029.53,1,BB2,2022-10-28 04:19:24
17.7401,0.807408,0.80332,2.00042,0.0,3.15372,1033.78,1030.03,1,BB2,2022-10-28 15:31:53
15.2599,0.413504,0.411419,2.00042,2.00101,2.88564,1034.29,1030.03,1,BB2,2022-10-20 21:52:51
15.26,0.413427,0.411331,2.00037,2.00096,2.91964,1034.04,1029.53,1,BB2,2022-10-20 23:35:17
17.746,0.807387,0.803608,2.00049,0.0,3.44559,1033.53,963.426,1,BB2,2022-10-26 20:35:09
15.2798,0.413563,0.411391,2.0005,2.00094,2.73761,1034.04,1029.78,1,BB2,2022-10-22 07:26:47
15.2779,0.412332,0.411407,2.00045,2.00103,2.75056,1034.29,1029.53,1,BB2,2022-10-18 17:17:59
15.9824,0.77441,0.771239,2.0004,0.0,3.71295,1033.53,932.378,1,BB2,2022-10-25 15:51:59
15.2798,0.412389,0.411293,2.00042,2.00103,3.30958,1034.04,1030.03,1,BB2,2022-10-25 11:51:32
15.2604,0.413644,0.411287,2.00037,2.00118,3.27664,1034.04,1029.53,1,BB2,2022-10-25 12:28:13
17.7386,0.807501,0.803417,2.00038,0.0,3.23161,1034.04,1030.28,1,BB2,2022-10-28 12:09:14
15.2602,0.413713,0.411417,2.00053,2.00097,2.74467,1034.54,1030.03,1,BB2,2022-09-29 15:49:14
17.7601,0.807382,0.803546,2.00037,0.0,3.20965,1033.53,1029.78,1,BB2,2022-10-29 16:37:34
17.72,0.80838,0.803655,2.00028,0.0,3.14456,1033.53,1029.53,1,BB2,2022-10-27 19:36:24
26.56,0.392386,0.390321,1.50035,2.0008,8.7767,979.451,826.213,0,BB2,2022-10-14 05:26:45
15.2588,0.412368,0.411403,2.00044,2.00109,2.7245,1034.04,1029.28,1,BB2,2022-10-20 13:57:35
15.28,0.413423,0.411386,2.00034,2.0011,2.81353,1034.29,1031.03,0,BB2,2022-10-19 19:26:04
