machine_operation_time,ejector_forward_time,ejector_backward_time,injection_time,holding_pressure_time,metering_time,max_injection_pressure,holding_pressure_switch,label,device_name,save_time
30.7986,0.558806,0.457758,3.00077,3.00093,4.62277,941.911,882.358,1,BB3,2022-09-02 13:03:31
28.44,0.609796,0.492774,3.00066,3.00089,4.63171,869.887,833.874,1,BB3,2022-11-22 15:52:25
23.7984,0.559806,0.457787,3.00073,2.00089,4.56191,834.03,784.299,1,BB3,2022-08-24 16:35:56
30.76,0.558903,0.457811,3.00075,3.00102,4.69489,944.093,882.982,1,BB3,2022-08-30 08:56:59
28.3983,0.609795,0.492824,3.00074,3.00089,4.67187,872.381,833.719,1,BB3,2022-11-18 11:43:54
27.4995,0.609777,0.493894,1.50075,3.00088,2.39978,810.49,784.767,1,BB3,2022-09-16 14:26:36
30.78,0.55881,0.456776,3.00081,3.00089,4.90267,954.85,882.358,1,BB3,2022-08-31 17:01:29
28.4595,0.609796,0.492767,3.0008,3.00086,4.65479,875.343,833.874,1,BB3,2022-11-23 18:32:40
23.7796,0.558736,0.457747,3.00074,2.0009,4.5648,829.042,784.299,1,BB3,2022-08-24 16:04:59
30.7983,0.558832,0.457797,3.00074,3.00095,4.64813,952.98,882.982,1,BB3,2022-08-31 15:40:21
27.4799,0.609719,0.493774,1.50077,3.00087,2.26178,800.512,784.767,1,BB3,2022-09-14 09:59:06
30.7801,0.559769,0.457828,3.00072,3.0009,4.71485,931.31,882.67,1,BB3,2022-09-03 18:45:16
28.419,0.608736,0.492799,3.00081,3.00078,4.65779,874.252,834.03,1,BB3,2022-11-23 11:13:00
28.3801,0.608901,0.492899,3.00082,3.0008,4.60087,872.849,833.719,1,BB3,2022-11-21 09:10:08
23.7802,0.559787,0.457774,3.00086,2.0007,4.7097,824.209,784.455,1,BB3,2022-08-24 18:00:02
30.7799,0.559722,0.457912,3.0007,3.00003,4.63174,934.116,882.514,1,BB3,2022-09-03 18:04:42
23.7793,0.559795,0.457796,3.00067,2.00089,4.49274,827.95,784.611,1,BB3,2022-08-24 18:26:36
28.42,0.608792,0.492755,3.00085,3.00089,4.66187,875.343,833.563,1,BB3,2022-11-21 18:36:10
27.5001,0.610899,0.493799,1.50075,3.00089,2.41479,811.269,784.455,1,BB3,2022-09-16 15:12:02
28.4186,0.608796,0.492773,3.00083,3.00081,4.64576,873.784,833.251,1,BB3,2022-11-24 12:32:07
23.7599,0.558802,0.45781,3.00075,2.00078,4.57387,834.03,784.299,1,BB3,2022-08-24 15:06:03
30.8002,0.558872,0.456778,3.00075,3.00094,4.77677,955.63,882.67,1,BB3,2022-08-31 14:07:57
27.479,0.609799,0.493779,1.50067,3.00093,2.30074,808.463,784.455,1,BB3,2022-09-16 10:07:00
30.8003,0.558806,0.457788,3.00074,3.00091,4.63478,941.911,882.67,1,BB3,2022-09-02 14:13:21
28.4395,0.60879,0.492794,3.00082,3.00091,4.63784,868.172,833.874,1,BB3,2022-11-22 15:49:34
26.7793,0.55881,0.457783,3.00084,3.0009,4.6908,826.08,784.143,1,BB3,2022-08-19 20:22:50
28.9387,0.609778,0.492757,3.00091,3.00074,4.57794,811.425,784.143,1,BB3,2022-09-13 10:48:11
30.7588,0.558854,0.457789,3.00074,3.0009,4.56578,941.443,882.202,1,BB3,2022-08-31 21:59:34
30.7587,0.558801,0.456887,3.00071,3.00088,4.52879,950.485,882.358,1,BB3,2022-09-05 08:46:25
30.7587,0.558865,0.45781,3.00073,3.00006,4.48971,953.603,882.67,1,BB3,2022-08-30 18:52:29
30.7983,0.558915,0.456849,3.00073,3.00095,5.03776,945.497,882.514,1,BB3,2022-09-02 12:06:32
28.4389,0.609842,0.492798,3.00082,3.00086,4.65571,874.563,833.407,1,BB3,2022-11-23 16:15:05
28.4,0.608756,0.492836,3.00081,3.00097,4.60973,863.651,833.563,1,BB3,2022-11-17 10:15:32
28.42,0.609785,0.492792,3.00074,3.00087,4.66385,875.499,833.719,1,BB3,2022-11-21 18:48:30
28.4585,0.609751,0.49285,3.00082,3.0009,4.67574,874.719,833.874,1,BB3,2022-11-23 18:46:54
26.7785,0.558817,0.457851,3.00072,3.00096,4.61881,829.042,784.767,1,BB3,2022-08-22 12:35:32
27.519,0.611056,0.493746,1.50075,3.0009,2.29875,804.254,784.611,1,BB3,2022-09-14 15:38:35
30.78,0.558903,0.457832,3.00069,3.00096,4.69883,933.181,882.826,1,BB3,2022-09-03 21:41:54
26.78,0.559804,0.4578,3.0008,3.00089,4.45691,832.471,784.611,1,BB3,2022-08-22 19:41:43
28.4199,0.608704,0.492793,3.00071,3.00087,4.65569,869.575,833.407,1,BB3,2022-11-21 13:09:48
27.4788,0.60991,0.492788,1.50073,3.00089,2.25079,802.851,784.923,1,BB3,2022-09-15 13:22:49
28.3789,0.60887,0.492814,3.00077,3.00084,4.59086,864.274,833.563,1,BB3,2022-11-17 09:55:10
30.7791,0.559792,0.457855,3.00083,3.00087,4.80076,931.31,882.67,1,BB3,2022-09-03 19:17:06
27.5003,0.61094,0.493908,1.50079,3.00088,2.40576,808.151,784.455,1,BB3,2022-09-15 19:05:34
28.4186,0.609775,0.492852,3.00074,3.00089,4.67476,874.563,833.719,1,BB3,2022-11-23 12:11:18
28.4185,0.609859,0.492861,3.00068,3.0009,4.6599,873.005,833.719,1,BB3,2022-11-22 13:06:56
28.4395,0.609891,0.492731,3.00074,3.0009,4.64682,866.457,833.407,1,BB3,2022-11-17 14:21:02
28.399,0.608772,0.492774,3.00076,3.00087,4.64969,873.316,833.719,1,BB3,2022-11-22 09:08:08
28.44,0.609804,0.492788,3.00071,3.0009,4.63283,865.833,833.251,1,BB3,2022-11-17 15:38:20
28.4184,0.609762,0.492926,3.00074,3.00089,4.63679,865.677,833.407,1,BB3,2022-11-17 14:48:33
28.4002,0.609853,0.492711,3.00079,3.00098,4.60375,864.118,833.563,1,BB3,2022-11-16 14:02:08
30.7792,0.55881,0.45779,3.00069,3.00089,4.84781,941.443,882.514,1,BB3,2022-08-30 16:54:42
27.4791,0.609793,0.492825,1.50074,3.00096,2.29687,806.125,784.143,1,BB3,2022-09-19 09:42:03
26.7803,0.558852,0.457852,3.00075,3.0,4.92076,834.966,785.079,1,BB3,2022-08-20 14:30:18
30.8002,0.558778,0.457752,3.00078,3.00086,4.71582,944.093,883.138,1,BB3,2022-09-01 22:41:06
23.7786,0.558789,0.457792,3.00071,2.00086,4.7098,825.144,784.767,1,BB3,2022-08-26 23:06:02
30.7793,0.558808,0.457774,3.00073,3.0009,4.68473,958.124,882.826,1,BB3,2022-08-30 12:39:38
30.7985,0.558878,0.457868,3.00086,3.00086,4.81493,929.439,882.358,1,BB3,2022-09-03 19:18:38
23.8001,0.5598,0.457791,3.00078,2.00081,4.72476,820.623,784.455,1,BB3,2022-08-24 16:06:35
27.5,0.609708,0.493761,1.50069,3.0009,2.30193,809.555,784.455,1,BB3,2022-09-16 19:16:35
23.7804,0.55884,0.45789,3.00076,2.00093,4.85677,835.901,784.299,1,BB3,2022-08-23 16:24:46
30.7788,0.558785,0.457898,3.00074,3.0009,4.66386,945.497,882.826,1,BB3,2022-09-02 12:11:09
23.7802,0.559707,0.457754,3.00074,2.00089,4.61989,829.665,784.767,1,BB3,2022-08-24 14:50:12
28.439,0.608748,0.492899,3.00074,3.00091,4.66678,875.499,833.563,1,BB3,2022-11-21 19:50:09
27.4989,0.609905,0.493852,1.50077,3.00091,2.3278,802.695,784.923,1,BB3,2022-09-14 14:55:27
30.7386,0.558788,0.457794,3.00077,3.00088,4.5388,944.249,882.982,1,BB3,2022-09-03 09:37:22
28.4388,0.60982,0.492726,3.0008,3.00094,4.61176,864.898,834.03,1,BB3,2022-11-16 19:29:51
28.4201,0.608847,0.492838,3.00069,3.00087,4.65999,874.563,833.407,1,BB3,2022-11-22 11:29:46
30.8004,0.558792,0.4568,3.00072,3.0009,4.82586,932.869,882.047,1,BB3,2022-09-06 20:30:51
28.3984,0.608784,0.492784,3.00075,3.00088,4.64805,871.446,833.563,1,BB3,2022-11-18 11:17:23
23.7597,0.558802,0.457866,3.00077,2.0009,4.52479,832.004,784.455,1,BB3,2022-08-25 11:24:32
26.7785,0.559799,0.457775,3.00078,3.00087,4.61386,832.16,784.455,1,BB3,2022-08-22 14:10:41
23.7774,0.558902,0.457806,3.00089,2.0007,4.74586,843.54,785.391,1,BB3,2022-08-25 12:58:29
26.7799,0.559844,0.457792,3.00074,3.0009,4.90871,828.106,785.079,1,BB3,2022-08-19 15:49:53
28.4399,0.608784,0.492769,3.00088,3.00078,4.66271,875.499,832.939,1,BB3,2022-11-21 20:24:18
30.8003,0.558845,0.457829,3.00078,3.0009,4.99485,941.131,882.514,1,BB3,2022-09-01 15:35:18
28.4202,0.608879,0.492767,3.00073,3.00098,4.65084,875.811,834.03,1,BB3,2022-11-21 18:51:21
28.4188,0.609794,0.492831,3.00074,3.0009,4.68471,872.069,833.719,1,BB3,2022-11-18 13:49:30
28.4395,0.608798,0.492811,3.00072,3.0009,4.66184,875.967,833.563,1,BB3,2022-11-21 19:52:31
28.3994,0.608777,0.49285,3.00068,3.00089,4.64886,872.849,833.407,1,BB3,2022-11-22 09:09:33
27.5189,0.610922,0.493794,1.50078,3.00098,2.49976,807.84,784.455,1,BB3,2022-09-16 23:04:09
26.7804,0.559713,0.457822,3.00077,3.00089,4.30977,833.251,785.079,1,BB3,2022-08-19 19:55:35
28.3793,0.609893,0.492808,3.00074,3.00096,4.63872,868.795,834.03,1,BB3,2022-11-18 09:25:38
26.7803,0.558944,0.457809,3.00075,3.00082,4.93179,836.525,784.143,1,BB3,2022-08-20 13:21:57
30.78,0.558723,0.456779,3.00085,3.00078,4.8789,947.055,882.047,1,BB3,2022-08-30 18:09:38
28.4,0.60881,0.492774,3.0007,3.00091,4.70969,873.94,833.874,1,BB3,2022-11-24 11:27:40
28.4003,0.608795,0.492787,3.0008,3.00083,4.64879,872.849,833.563,1,BB3,2022-11-24 10:02:53
30.7399,0.558837,0.456825,3.00079,3.00085,4.43976,942.223,882.514,1,BB3,2022-08-30 08:50:19
28.4193,0.609786,0.492834,3.00077,3.00092,4.58886,864.586,833.719,1,BB3,2022-11-16 17:20:51
27.4996,0.61093,0.493799,1.50074,3.00089,2.35771,808.931,784.611,1,BB3,2022-09-16 23:03:14
30.7604,0.55878,0.457795,3.00076,3.00092,4.79076,940.976,882.67,1,BB3,2022-09-02 10:01:47
30.7986,0.558802,0.457735,3.00073,3.0,4.71171,958.124,882.67,1,BB3,2022-08-30 23:17:20
23.8,0.559882,0.457793,3.00075,2.00006,4.61065,837.928,784.767,1,BB3,2022-08-24 17:23:56
30.779,0.558786,0.456885,3.00066,3.00092,4.75985,940.508,882.67,1,BB3,2022-09-05 12:36:13
28.4392,0.609798,0.492839,3.00073,3.00006,4.67884,874.563,833.719,1,BB3,2022-11-24 14:09:18
28.4401,0.60979,0.492864,3.00079,3.00093,4.64278,868.951,833.719,1,BB3,2022-11-22 16:30:50
23.7802,0.558833,0.457983,3.00084,2.00078,4.67396,810.802,784.923,1,BB3,2022-08-26 18:55:08
30.779,0.558838,0.457903,3.00066,3.0009,4.72388,943.938,882.358,1,BB3,2022-09-03 14:44:58
23.7598,0.558798,0.457788,3.00075,2.00089,4.9139,833.563,784.611,1,BB3,2022-08-26 13:18:04
28.4399,0.608802,0.492866,3.00074,3.0009,4.65087,871.446,833.719,1,BB3,2022-11-21 15:41:40
27.5003,0.609797,0.493733,1.50072,3.00091,2.28681,800.512,785.235,1,BB3,2022-09-14 09:59:34
27.4994,0.610925,0.493792,1.50084,3.0008,2.26003,807.372,784.767,1,BB3,2022-09-15 19:06:01
27.5187,0.611152,0.493858,1.50078,3.00086,2.28271,802.539,784.611,1,BB3,2022-09-15 13:37:30
26.7804,0.559872,0.457797,3.00079,3.00087,4.77172,835.433,784.767,1,BB3,2022-08-20 17:05:47
28.3985,0.60878,0.492806,3.00079,3.00088,4.61372,863.963,833.563,1,BB3,2022-11-17 09:59:54
30.7598,0.558818,0.456882,3.00071,3.00091,4.63979,933.493,882.67,1,BB3,2022-09-05 17:47:08
27.5004,0.609805,0.49382,1.50073,3.00092,2.23078,807.84,784.611,1,BB3,2022-09-15 17:36:05
30.7793,0.558915,0.457864,3.00075,3.00092,4.88484,943.626,882.358,1,BB3,2022-09-01 19:57:46
28.38,0.608814,0.492919,3.00073,3.00089,4.64881,868.795,833.719,1,BB3,2022-11-18 09:02:55
27.499,0.609906,0.493779,1.5008,3.00081,2.31069,814.076,784.455,1,BB3,2022-09-13 21:14:29
27.5185,0.610942,0.493825,1.50072,3.00088,2.3019,808.151,784.767,0,BB3,2022-09-15 17:25:59
28.4394,0.609866,0.4928,3.00084,3.00071,4.66883,875.031,833.407,1,BB3,2022-11-23 12:51:07
28.3985,0.608903,0.492826,3.00077,3.00086,4.64485,870.198,833.095,1,BB3,2022-11-18 10:33:48
27.4793,0.609841,0.493682,1.50083,3.00084,2.34071,808.931,784.767,1,BB3,2022-09-16 09:38:07
23.76,0.5598,0.45792,3.00072,2.00093,4.52798,832.627,784.611,1,BB3,2022-08-23 21:31:48
27.4987,0.609799,0.493773,1.50082,3.00088,2.3538,803.475,784.611,1,BB3,2022-09-15 11:09:47
28.4398,0.609939,0.492792,3.00075,3.00094,4.62396,864.898,833.407,1,BB3,2022-11-17 19:20:21
30.7799,0.558907,0.456774,3.00079,3.00097,4.78178,935.207,882.67,1,BB3,2022-09-05 18:01:30
28.4387,0.609781,0.49275,3.00069,3.0009,4.6218,865.521,833.719,1,BB3,2022-11-17 16:31:27
26.7985,0.55986,0.457822,3.00082,3.0009,4.44674,830.601,784.455,1,BB3,2022-08-22 15:35:34
28.4603,0.609783,0.492806,3.00078,3.00096,4.66079,873.784,833.407,1,BB3,2022-11-22 19:36:20
27.7403,0.558721,0.456751,3.00082,2.00081,4.56671,825.144,784.455,1,BB3,2022-08-29 15:14:09
27.5198,0.609839,0.492779,1.5009,3.00074,2.43996,811.737,784.611,1,BB3,2022-09-16 15:29:28
28.4394,0.609833,0.492888,3.00075,3.0009,4.63978,870.978,833.563,1,BB3,2022-11-18 15:48:59
30.7799,0.558906,0.457822,3.00068,3.00099,4.68396,942.69,882.358,1,BB3,2022-09-01 13:40:16
30.7591,0.558765,0.456794,3.00074,3.00092,4.59166,954.694,882.67,1,BB3,2022-08-29 21:08:23
30.7598,0.558902,0.457841,3.00073,3.0009,4.81876,941.911,882.358,1,BB3,2022-08-30 12:40:09
30.7799,0.558946,0.457809,3.00084,3.00089,4.93172,957.501,882.67,1,BB3,2022-08-30 20:24:22
30.7603,0.55888,0.457761,3.00074,3.00098,4.69077,958.436,882.358,1,BB3,2022-08-30 19:27:24
27.4989,0.60986,0.493868,1.50074,3.00089,2.20978,810.178,784.767,1,BB3,2022-09-16 13:25:07
30.7986,0.558868,0.457785,3.00074,3.00089,4.76791,941.755,882.67,1,BB3,2022-09-03 16:06:36
30.759,0.558855,0.456787,3.0008,3.00084,4.66376,935.051,883.294,1,BB3,2022-09-05 14:42:26
23.7986,0.558885,0.457816,3.0008,2.00083,4.72371,811.114,784.455,1,BB3,2022-08-26 19:08:14
28.4388,0.609826,0.492861,3.00075,3.00094,4.68408,875.343,833.719,1,BB3,2022-11-23 15:10:05
27.5,0.609795,0.49382,1.50092,3.00081,2.41968,810.49,784.767,1,BB3,2022-09-16 15:01:29
26.8002,0.559829,0.457771,3.00085,3.00084,4.43681,830.601,784.767,1,BB3,2022-08-22 20:37:33
23.7804,0.559804,0.457701,3.00075,2.0009,4.78474,830.289,784.611,1,BB3,2022-08-23 19:25:36
28.4803,0.609917,0.492799,3.00073,3.0009,4.67182,874.875,833.407,1,BB3,2022-11-23 16:42:07
30.7589,0.558877,0.456893,3.00065,3.00091,4.42088,945.808,882.67,1,BB3,2022-09-01 09:18:30
28.4003,0.608783,0.492813,3.00084,3.00089,4.6068,863.807,833.719,1,BB3,2022-11-16 13:29:25
28.4188,0.608784,0.492775,3.00073,3.0,4.60479,865.366,833.719,1,BB3,2022-11-16 19:53:07
30.7801,0.558795,0.45689,3.00064,3.00095,4.90384,944.093,882.358,1,BB3,2022-09-01 13:34:06
23.7803,0.559783,0.457872,3.00072,2.00089,4.78462,823.429,686.396,1,BB3,2022-08-24 19:33:39
28.46,0.609711,0.492782,3.00073,3.001,4.57869,865.21,833.563,1,BB3,2022-11-16 19:41:45
27.7603,0.558846,0.456856,3.0008,2.00089,4.49395,814.231,784.611,1,BB3,2022-08-29 13:52:44
28.979,0.610949,0.493843,1.50079,3.00088,2.35375,815.79,784.767,1,BB3,2022-09-13 15:30:31
28.9201,0.609801,0.492765,3.00081,3.00089,4.68683,812.828,784.455,1,BB3,2022-09-13 12:10:11
26.8002,0.559802,0.457811,3.00078,3.00085,4.62468,827.483,784.611,1,BB3,2022-08-19 17:24:35
26.7985,0.558793,0.457762,3.00071,3.00098,4.87481,835.901,784.455,1,BB3,2022-08-20 15:31:31
23.7774,0.558746,0.457784,3.00081,2.00079,4.64078,824.988,784.611,1,BB3,2022-08-26 23:21:07
27.4796,0.609926,0.492774,1.50075,3.00089,2.3638,806.593,784.767,1,BB3,2022-09-17 15:50:35
27.4799,0.609779,0.492784,1.50077,3.00086,2.2499,804.41,784.299,1,BB3,2022-09-19 11:11:26
26.74,0.558779,0.457786,3.0008,3.00083,4.40069,833.095,784.299,1,BB3,2022-08-22 08:09:01
30.7585,0.558861,0.456779,3.00076,3.00088,4.66375,944.093,882.202,1,BB3,2022-09-05 10:54:38
30.7792,0.559802,0.45792,3.00075,3.00091,4.66395,928.504,882.67,1,BB3,2022-09-03 21:21:52
27.5198,0.610893,0.493803,1.5008,3.00082,2.35984,803.163,784.455,1,BB3,2022-09-15 14:00:54
30.8,0.559802,0.457763,3.00074,3.0009,4.68786,942.379,882.826,1,BB3,2022-09-02 18:17:51
28.4399,0.609803,0.492835,3.00074,3.0009,4.63379,869.107,833.407,1,BB3,2022-11-22 14:04:17
27.4789,0.609775,0.493745,1.50074,3.00104,2.26776,802.851,784.767,1,BB3,2022-09-14 08:30:54
23.7804,0.558845,0.45787,3.00075,2.00097,4.66978,814.076,784.611,1,BB3,2022-08-26 18:12:42
27.7799,0.558777,0.456764,3.00073,2.00096,4.78775,814.231,784.611,1,BB3,2022-08-29 13:08:59
27.4988,0.609786,0.493809,1.50078,3.00084,2.26776,800.668,784.611,1,BB3,2022-09-20 11:53:38
30.7388,0.558794,0.457775,3.00071,3.00002,4.67189,941.599,882.826,1,BB3,2022-08-30 09:06:44
28.94,0.609849,0.493823,3.00082,3.00081,4.62676,812.049,784.923,1,BB3,2022-09-13 12:31:54
23.7589,0.558721,0.457785,3.00074,2.00087,4.57191,828.73,784.299,1,BB3,2022-08-24 12:11:11
30.7585,0.558795,0.456808,3.00074,3.0009,4.91873,936.143,882.358,1,BB3,2022-09-05 22:14:27
30.7794,0.558707,0.457776,3.00074,3.00001,4.73377,955.942,882.514,1,BB3,2022-08-31 18:04:38
26.7984,0.559788,0.45784,3.00074,3.00089,4.68071,829.353,784.923,1,BB3,2022-08-19 18:19:05
28.419,0.609798,0.492855,3.0008,3.00086,4.66593,874.096,833.407,1,BB3,2022-11-23 15:17:40
26.8003,0.558802,0.456867,3.00079,3.00085,4.61684,832.783,783.987,1,BB3,2022-08-22 13:42:32
28.4203,0.608903,0.492878,3.00084,3.00088,4.6489,873.628,833.407,1,BB3,2022-11-21 16:36:40
26.7794,0.559805,0.457748,3.0008,3.0008,4.87279,831.692,784.143,1,BB3,2022-08-22 14:24:59
30.78,0.558811,0.457871,3.00075,3.00089,4.83882,942.846,882.202,1,BB3,2022-09-01 15:12:12
28.4388,0.609883,0.492795,3.0008,3.00091,4.68178,873.16,833.719,1,BB3,2022-11-18 14:55:24
26.7593,0.559772,0.457782,3.00074,3.0009,4.24378,829.042,784.611,1,BB3,2022-08-19 18:12:50
23.7388,0.558807,0.4578,3.00085,2.00078,4.666,838.084,784.455,1,BB3,2022-08-25 16:53:38
28.8987,0.609803,0.493779,3.00074,3.0009,4.5718,801.448,784.143,1,BB3,2022-09-13 09:56:52
30.7604,0.5589,0.456859,3.0008,3.00089,4.65394,929.127,882.358,1,BB3,2022-09-07 13:35:46
27.7386,0.558784,0.456853,3.00069,2.00086,4.55578,825.612,784.923,1,BB3,2022-08-29 14:08:52
23.7397,0.558862,0.456813,3.00077,2.00086,4.6437,836.681,784.767,1,BB3,2022-08-25 19:46:56
28.4602,0.609778,0.492794,3.00082,3.0009,4.6437,871.913,833.407,1,BB3,2022-11-22 18:07:37
23.78,0.559782,0.457789,3.00086,2.00074,4.69979,840.266,784.611,1,BB3,2022-08-25 13:56:46
28.4204,0.609982,0.492885,3.00079,3.00086,4.63378,874.096,833.719,1,BB3,2022-11-22 21:52:29
28.4003,0.608859,0.492792,3.00074,3.0009,4.63688,869.887,833.563,1,BB3,2022-11-21 12:11:03
23.7803,0.558882,0.457929,3.00078,2.00093,4.74282,808.775,784.767,1,BB3,2022-08-26 18:35:18
26.7588,0.558771,0.456807,3.00086,3.00096,4.32276,834.966,784.455,1,BB3,2022-08-20 12:05:20
23.7989,0.55987,0.457787,3.00067,2.00089,4.61475,824.209,784.611,1,BB3,2022-08-24 17:32:16
30.7787,0.55881,0.457867,3.00075,3.00087,4.81378,958.748,882.67,1,BB3,2022-08-30 17:18:19
23.7592,0.559899,0.457746,3.00074,2.00095,4.61484,831.224,784.455,1,BB3,2022-08-23 15:15:52
