machine_operation_time,ejector_forward_time,ejector_backward_time,injection_time,holding_pressure_time,metering_time,max_injection_pressure,holding_pressure_switch,label,device_name,save_time
30.699,0.549365,0.771394,1.50031,2.00089,9.29666,607.77,603.89,1,BB1,2022-10-19 16:36:46
30.6799,0.549345,0.771267,1.50041,2.00089,8.94056,636.674,623.289,1,BB1,2022-10-22 12:39:23
30.7244,0.549364,0.771393,1.50036,2.0008,8.82369,669.653,665.579,1,BB1,2022-11-23 17:26:32
30.7202,0.549319,0.771372,1.5004,2.00088,9.12563,663.252,661.312,1,BB1,2022-11-08 11:12:09
28.9588,0.55043,0.773336,3.00038,0.0,10.4486,671.399,588.37,1,BB1,2022-08-29 22:08:14
30.724,0.549375,0.772424,1.50045,2.0008,10.4576,638.614,621.155,1,BB1,2022-10-31 14:56:06
28.6193,0.550327,0.772338,3.00038,0.0,9.68059,651.224,588.758,1,BB1,2022-09-27 13:06:31
28.7809,0.550368,0.772261,3.00052,0.0,10.3986,655.686,588.176,1,BB1,2022-09-27 12:07:33
29.178,0.551535,0.77225,3.00046,0.0,10.3016,671.399,588.758,1,BB1,2022-08-27 20:24:46
28.9399,0.550579,0.772258,3.00049,0.0,10.7868,672.369,589.146,1,BB1,2022-08-30 10:57:30
30.7248,0.54923,0.772405,1.50041,2.00084,9.22078,610.68,605.636,1,BB1,2022-10-19 17:03:55
28.9201,0.550459,0.772319,3.00046,0.0,10.1356,671.787,587.594,1,BB1,2022-08-29 18:34:06
29.299,0.551497,0.773598,3.00043,0.0,10.8168,667.305,587.768,1,BB1,2022-08-23 15:14:46
30.7001,0.548355,0.771479,1.50037,2.00083,9.18261,606.994,605.054,1,BB1,2022-10-19 00:31:43
28.9248,0.550357,0.771369,3.00037,0.0,10.0236,669.459,588.37,1,BB1,2022-09-26 19:23:42
28.2593,0.550438,0.773513,3.0004,0.0,10.0585,672.369,588.37,1,BB1,2022-08-25 16:22:47
30.7061,0.548405,0.771293,1.50044,2.00089,9.4488,666.355,664.997,1,BB1,2022-11-07 19:04:05
30.7401,0.549532,0.771283,1.50031,2.00097,9.42355,639.002,624.259,1,BB1,2022-10-17 15:41:59
30.7435,0.549446,0.772279,1.50048,2.00002,9.51481,666.743,663.445,1,BB1,2022-10-13 14:19:33
30.7423,0.549419,0.77239,1.50035,2.00004,10.5806,670.429,669.847,1,BB1,2022-10-14 08:46:01
30.719,0.549426,0.771408,1.50044,2.0009,9.18761,606.606,604.084,1,BB1,2022-10-28 09:23:44
30.7202,0.549308,0.772407,1.50049,2.00083,9.0176,667.131,658.596,1,BB1,2022-10-13 13:31:53
28.7616,0.550431,0.772393,3.00004,0.0,10.1688,668.877,588.37,1,BB1,2022-09-26 16:56:58
30.7059,0.549336,0.771493,1.50048,2.0009,9.09665,646.568,632.407,1,BB1,2022-10-27 14:41:52
30.7251,0.549518,0.771443,1.50041,2.00089,9.3767,657.044,647.538,1,BB1,2022-10-26 03:14:00
30.72,0.549416,0.771406,1.5003,2.00088,8.81754,670.623,664.221,1,BB1,2022-11-17 18:52:35
30.6998,0.55039,0.772375,3.00036,2.00076,10.0976,650.254,589.534,1,BB1,2022-09-28 14:18:26
30.7398,0.549528,0.771383,1.50045,2.00079,9.30554,626.781,615.335,1,BB1,2022-10-18 13:38:07
30.7002,0.549495,0.771446,1.50043,2.00089,9.04277,604.084,601.562,1,BB1,2022-10-28 12:21:38
30.7243,0.549424,0.771315,1.50037,2.00086,9.4816,623.677,613.977,1,BB1,2022-10-26 14:01:36
30.7191,0.54942,0.771394,1.50037,2.00085,9.14271,604.86,603.308,1,BB1,2022-10-26 23:14:43
30.74,0.548431,0.771395,1.50038,2.0008,9.84566,657.626,650.254,1,BB1,2022-11-04 13:48:40
30.7399,0.549461,0.771376,1.50047,2.00002,8.99062,617.469,609.321,1,BB1,2022-10-24 11:48:23
29.244,0.551542,0.773506,3.00049,0.0,10.4756,670.429,587.594,1,BB1,2022-08-26 13:51:15
30.722,0.548399,0.771365,1.50042,2.00087,9.68289,640.166,625.423,1,BB1,2022-10-18 04:11:01
30.7201,0.549279,0.772433,1.50041,2.00093,9.1556,632.019,621.543,1,BB1,2022-10-28 03:30:47
30.7223,0.549354,0.772395,1.50042,2.00084,9.35873,620.573,611.843,1,BB1,2022-10-22 17:09:16
28.2599,0.551437,0.772251,3.00047,0.0,9.04954,655.083,587.574,1,BB1,2022-08-24 19:37:52
30.719,0.548524,0.771386,1.5005,2.00092,8.75289,669.071,664.609,1,BB1,2022-11-16 21:11:49
30.6989,0.548507,0.771422,1.50012,2.00078,9.58465,665.579,664.028,1,BB1,2022-11-05 16:51:40
30.6977,0.549381,0.771399,1.50035,2.00085,9.35362,616.305,609.127,1,BB1,2022-10-18 23:05:16
28.8192,0.550274,0.772507,3.00049,0.0,10.4028,669.847,588.564,1,BB1,2022-09-27 08:57:23
30.6601,0.550497,0.772358,3.00042,2.00102,10.0925,659.954,588.176,1,BB1,2022-09-29 22:07:08
30.7183,0.549348,0.772172,1.50051,2.0009,10.1997,631.825,618.439,1,BB1,2022-10-31 14:48:56
30.7256,0.549423,0.772391,1.50044,2.00083,9.18162,666.743,664.028,1,BB1,2022-11-10 15:24:08
30.7199,0.549426,0.772395,1.50032,2.00101,9.26068,619.603,610.097,1,BB1,2022-10-26 20:17:59
30.7202,0.548385,0.771259,1.50043,2.001,9.80155,656.462,648.508,1,BB1,2022-11-02 10:01:58
30.7192,0.550387,0.772473,3.00042,2.00083,9.92457,645.21,588.758,1,BB1,2022-09-28 19:29:56
30.7223,0.548579,0.7712,1.50046,2.00094,9.02367,672.951,666.355,1,BB1,2022-11-15 18:18:39
30.699,0.549445,0.772489,1.50047,2.00095,9.91669,600.592,600.398,1,BB1,2022-10-28 15:06:01
30.6979,0.549503,0.771285,1.50048,2.0009,8.74957,599.428,598.458,1,BB1,2022-10-20 10:22:51
30.738,0.547317,0.77038,1.50043,2.00008,8.86871,668.877,663.445,1,BB1,2022-11-18 08:20:16
30.72,0.54942,0.772413,1.50044,2.00082,10.2568,651.03,631.049,1,BB1,2022-10-31 20:04:46
30.724,0.549427,0.771496,1.5004,2.0009,9.48555,620.961,612.037,1,BB1,2022-10-18 18:21:59
30.72,0.549389,0.771244,1.50046,2.00089,8.93967,606.8,604.666,1,BB1,2022-10-25 10:58:29
28.4242,0.551554,0.773513,3.00043,0.0,11.7796,696.016,589.32,1,BB1,2022-08-19 11:34:14
30.7199,0.548429,0.771476,1.50045,2.0009,8.82353,670.041,664.028,1,BB1,2022-11-16 17:58:31
30.74,0.54925,0.771393,1.50027,2.00089,9.4735,660.536,657.238,1,BB1,2022-11-03 23:05:13
29.3804,0.548432,0.770457,1.50034,2.0009,8.83155,668.295,662.476,1,BB1,2022-11-12 11:12:18
29.5201,0.550404,0.772296,3.00045,0.0,10.5085,672.175,588.176,1,BB1,2022-08-30 12:39:00
30.7422,0.54838,0.771364,1.50051,2.001,9.69263,653.164,639.778,1,BB1,2022-11-04 10:40:32
30.725,0.549421,0.77135,1.50043,2.00091,9.65354,669.265,668.101,1,BB1,2022-11-07 18:46:09
30.7247,0.549475,0.771382,1.50048,2.00095,9.58457,670.041,668.295,1,BB1,2022-11-08 20:27:31
30.7388,0.549308,0.771301,1.50044,2.0009,8.89353,670.817,664.609,1,BB1,2022-11-16 15:59:03
30.7401,0.549429,0.771361,1.50045,2.00086,9.64959,647.732,629.109,1,BB1,2022-10-17 10:47:45
30.7202,0.549411,0.772448,1.50044,2.00082,9.18159,616.499,609.321,1,BB1,2022-10-24 18:36:03
30.7589,0.548464,0.77141,1.50038,2.00091,9.02156,619.603,609.709,1,BB1,2022-10-18 13:40:41
30.7422,0.549555,0.771245,1.5005,2.00008,10.2576,670.235,670.041,1,BB1,2022-10-15 17:23:32
30.6401,0.550435,0.772209,3.00045,2.0,10.1157,643.076,589.146,1,BB1,2022-09-28 18:51:15
29.2999,0.550463,0.772384,3.0005,0.0,10.7736,669.071,588.758,1,BB1,2022-08-30 17:46:33
30.7415,0.549392,0.772378,1.50046,2.00083,8.91269,607.77,603.502,1,BB1,2022-10-24 19:12:57
30.74,0.549582,0.772392,1.50036,2.00078,9.04089,640.942,626.587,1,BB1,2022-10-27 22:54:43
29.5979,0.551594,0.773504,3.00044,0.0,10.5377,666.917,587.768,1,BB1,2022-08-19 18:09:26
30.7585,0.549396,0.77139,1.50037,2.00088,9.51558,609.515,605.83,1,BB1,2022-10-24 17:26:51
30.7011,0.549581,0.771386,1.50048,2.00088,9.1637,665.968,664.221,1,BB1,2022-11-07 21:39:02
28.9599,0.550456,0.773312,3.00041,0.0,10.4567,670.235,587.4,1,BB1,2022-08-25 22:48:04
30.7587,0.548396,0.771454,1.50045,2.00083,8.93064,671.981,660.536,1,BB1,2022-11-22 10:33:53
30.7424,0.549352,0.77142,1.50039,2.00084,9.43254,645.598,628.333,1,BB1,2022-11-01 12:48:42
30.7385,0.549352,0.772488,1.50032,2.00081,9.1715,616.499,609.321,1,BB1,2022-10-25 17:51:25
30.7199,0.54947,0.771492,1.50041,2.00096,9.62882,604.472,601.756,1,BB1,2022-10-28 10:47:23
29.2999,0.550427,0.772425,3.00046,0.0,10.3525,671.787,588.37,1,BB1,2022-08-30 23:42:33
30.7222,0.549478,0.771458,1.50042,2.00094,8.72768,666.937,663.252,1,BB1,2022-11-10 14:19:35
30.7221,0.549363,0.77129,1.50034,2.0,9.14668,627.751,617.469,1,BB1,2022-10-28 01:56:05
30.7191,0.549343,0.77139,1.50043,2.00101,10.1656,602.532,601.756,1,BB1,2022-10-26 12:22:43
30.7042,0.548435,0.772414,1.5004,2.0009,9.64168,658.596,646.374,1,BB1,2022-11-09 16:30:19
28.2391,0.551511,0.77363,3.00036,0.0,8.73245,653.531,587.768,1,BB1,2022-08-24 20:00:57
30.725,0.549424,0.771416,1.50043,2.00088,9.06363,602.144,600.98,1,BB1,2022-10-21 23:47:26
29.2004,0.551435,0.773575,3.00047,0.0,10.1246,671.593,587.982,1,BB1,2022-08-26 20:02:22
30.7201,0.54947,0.77238,1.5004,2.00107,10.4446,670.623,669.847,1,BB1,2022-10-14 19:35:53
30.72,0.549452,0.771376,1.5004,2.00081,9.79754,669.071,666.743,1,BB1,2022-11-08 12:41:36
30.7421,0.549361,0.772238,1.50045,2.001,10.2716,669.459,668.877,1,BB1,2022-10-15 17:19:26
30.7405,0.549439,0.772483,1.50034,2.00093,9.48955,631.825,618.051,1,BB1,2022-10-24 12:56:00
30.7579,0.550335,0.772387,1.50049,2.00085,9.82083,600.592,600.592,1,BB1,2022-10-29 20:36:12
30.72,0.548452,0.770344,1.50044,2.00098,9.10084,646.18,629.109,1,BB1,2022-11-04 09:05:14
30.7435,0.548388,0.771414,1.50041,2.00087,8.7288,671.205,665.385,1,BB1,2022-11-21 22:16:47
30.7255,0.548408,0.770415,1.50036,2.0008,8.9966,671.593,664.803,1,BB1,2022-11-15 14:17:42
30.7199,0.549523,0.772523,1.50041,2.00088,9.37754,603.114,601.562,1,BB1,2022-10-29 00:53:51
30.7197,0.548405,0.771399,1.50035,2.0009,9.15163,658.208,646.374,1,BB1,2022-11-02 10:38:52
30.7183,0.549341,0.0,1.50031,2.0009,8.77371,669.459,637.644,1,BB1,2022-11-23 11:49:03
30.7002,0.54926,0.772279,1.50041,2.00082,9.61083,649.672,634.153,1,BB1,2022-11-02 18:59:39
29.1591,0.550349,0.77244,3.00044,0.0,10.1216,655.298,588.564,1,BB1,2022-09-27 11:57:26
30.7243,0.549517,0.771495,1.50051,2.00092,10.1036,668.683,663.058,1,BB1,2022-10-15 11:17:56
30.7192,0.549473,0.771383,1.50042,2.00099,8.96363,670.429,663.64,1,BB1,2022-11-18 15:28:47
30.72,0.548313,0.771212,1.50046,2.00092,9.28954,604.084,600.98,1,BB1,2022-10-25 06:04:00
30.706,0.548423,0.771413,1.50038,2.00092,9.02276,672.757,665.579,1,BB1,2022-11-24 16:10:40
30.6999,0.547465,0.770372,1.50038,2.0009,8.39887,672.175,660.148,1,BB1,2022-11-21 09:51:16
29.243,0.550489,0.773442,3.00043,0.0,11.0795,667.305,588.932,1,BB1,2022-08-19 13:59:57
30.7014,0.549427,0.771253,1.50038,2.00088,9.21053,598.264,596.906,1,BB1,2022-10-21 08:43:22
28.2594,0.551421,0.773519,3.0004,0.0,9.92568,665.559,588.932,1,BB1,2022-08-20 15:59:24
30.6991,0.549401,0.771506,1.50042,2.00088,9.17161,618.051,610.291,1,BB1,2022-10-25 12:50:39
30.7197,0.548252,0.771433,1.50044,2.00084,8.76862,667.325,664.221,1,BB1,2022-11-07 10:38:07
30.74,0.549402,0.772347,1.50041,2.00087,9.1596,635.51,623.289,1,BB1,2022-10-24 18:22:43
28.2799,0.5504,0.773386,3.00037,0.0,9.47047,658.963,588.35,1,BB1,2022-08-20 18:53:12
30.7398,0.5494,0.772405,1.50043,2.00083,9.65475,670.429,668.877,1,BB1,2022-10-14 01:41:32
30.724,0.54942,0.772378,1.5003,2.00089,9.01852,648.12,633.959,1,BB1,2022-10-25 21:38:56
28.74,0.548428,0.771377,3.00042,0.0,10.0447,668.877,588.176,1,BB1,2022-09-26 11:53:35
30.7199,0.5494,0.772393,1.50044,2.00085,9.3926,599.622,599.234,1,BB1,2022-10-20 18:04:15
30.6977,0.548426,0.772365,1.50041,2.00092,9.33061,665.385,662.67,1,BB1,2022-11-10 17:36:02
30.9021,0.550307,0.771345,3.00049,2.00088,10.0068,658.208,587.788,1,BB1,2022-09-29 12:11:55
30.7432,0.54843,0.771486,1.50047,2.00098,8.61354,672.369,663.058,1,BB1,2022-11-22 10:23:07
30.7003,0.548433,0.771189,1.50043,2.00001,9.31763,621.931,611.649,1,BB1,2022-10-19 09:29:34
29.3021,0.551557,0.773545,3.00035,0.0,10.6346,668.663,588.932,1,BB1,2022-08-23 16:05:32
30.7,0.549422,0.771369,1.50036,2.0009,9.02759,659.954,658.208,1,BB1,2022-11-09 20:31:00
30.6801,0.550525,0.772375,3.0004,2.00081,9.90355,660.73,588.37,1,BB1,2022-09-29 16:55:44
30.7,0.550425,0.77233,3.00042,2.00092,10.0226,646.374,587.982,1,BB1,2022-09-28 12:09:18
28.5052,0.551552,0.772382,3.00052,0.0,9.99249,654.716,588.564,1,BB1,2022-09-27 19:03:12
30.72,0.549283,0.771349,1.50046,2.00088,9.49965,635.705,622.125,1,BB1,2022-10-26 13:50:19
30.699,0.549326,0.771317,1.50041,2.00095,9.1565,601.174,599.234,1,BB1,2022-10-21 17:33:28
28.8799,0.551529,0.77239,3.00044,0.0,9.91165,652.97,588.564,1,BB1,2022-09-27 21:27:16
30.5621,0.550362,0.77232,3.00005,2.0,9.77066,657.82,588.564,1,BB1,2022-09-29 21:36:34
28.7611,0.550476,0.772398,3.00043,0.0,10.0166,669.847,588.564,1,BB1,2022-09-26 16:28:15
30.6988,0.54726,0.770365,1.50039,2.00001,8.9536,667.907,663.445,1,BB1,2022-11-07 09:13:34
30.7222,0.548509,0.770379,1.50045,2.00084,9.70562,666.161,663.834,1,BB1,2022-11-07 15:14:16
30.7399,0.549404,0.771435,1.50042,2.00097,9.00653,665.385,663.058,1,BB1,2022-11-07 23:14:02
30.7199,0.54944,0.771246,1.50036,2.00095,10.1808,639.196,621.931,1,BB1,2022-11-08 16:33:03
30.7181,0.549366,0.771371,1.50014,2.00073,9.59156,606.412,601.562,1,BB1,2022-10-18 17:12:49
30.7003,0.549494,0.772232,1.50047,2.00091,9.63562,601.368,600.786,1,BB1,2022-10-20 21:23:55
30.7249,0.549414,0.771996,1.50032,2.00088,10.3118,669.847,663.445,1,BB1,2022-10-15 15:08:03
30.4012,0.551628,0.77369,3.00046,0.0,12.9396,648.099,587.768,1,BB1,2022-08-24 20:21:28
30.7005,0.548372,0.771333,1.50058,2.00091,9.33862,669.071,665.773,1,BB1,2022-11-16 13:35:06
30.7378,0.548501,0.771399,1.50043,2.00094,9.3497,663.834,662.282,1,BB1,2022-11-08 09:49:39
28.2399,0.550539,0.772409,3.00035,0.0,8.81873,659.351,588.544,1,BB1,2022-08-25 09:39:56
30.7201,0.548412,0.771372,1.50041,2.0009,8.82487,670.235,663.445,1,BB1,2022-11-15 19:45:14
28.2404,0.550394,0.772353,3.00039,0.0,8.73664,657.023,588.932,1,BB1,2022-08-25 08:22:12
30.7199,0.548422,0.771624,1.50023,2.00089,8.78156,623.871,613.977,1,BB1,2022-10-18 16:03:39
29.8224,0.550415,0.77362,3.00037,0.0,10.3095,670.021,589.514,1,BB1,2022-08-20 13:21:09
30.738,0.550455,0.771287,1.5003,2.00087,9.2226,608.158,603.308,1,BB1,2022-10-27 12:50:42
30.7251,0.548336,0.77138,1.50041,2.00008,8.7216,670.623,668.877,1,BB1,2022-11-18 09:15:12
30.72,0.548372,0.771307,1.50029,2.00088,8.94577,663.252,662.864,1,BB1,2022-11-10 10:14:12
29.66,0.551553,0.773415,3.00045,0.0,10.0766,671.205,589.34,1,BB1,2022-08-26 17:09:14
30.7381,0.549504,0.772351,1.50045,2.00095,9.33496,601.368,599.816,1,BB1,2022-10-24 18:05:18
30.7199,0.549427,0.772412,1.50053,2.0008,9.47155,662.476,660.73,1,BB1,2022-11-09 22:27:15
30.7242,0.548411,0.771368,1.50043,2.00007,9.01362,651.03,634.541,1,BB1,2022-10-18 08:18:03
30.698,0.548301,0.771481,1.50036,2.00087,9.64365,661.506,657.044,1,BB1,2022-11-05 17:00:53
30.72,0.548509,0.770396,1.50043,2.00092,8.8025,656.462,644.046,1,BB1,2022-11-04 08:59:36
30.7244,0.54953,0.772459,1.50043,2.00081,8.96962,671.399,668.295,1,BB1,2022-11-23 18:23:23
30.7201,0.548413,0.77143,1.50036,2.00101,9.30664,648.314,632.019,1,BB1,2022-11-09 14:09:52
29.0189,0.550499,0.773621,3.00044,0.0,10.9046,667.693,587.38,1,BB1,2022-08-23 13:54:24
30.7204,0.548474,0.771464,1.50051,2.00078,9.2726,618.051,609.321,1,BB1,2022-10-22 10:48:12
30.7199,0.549318,0.771403,1.50032,2.00096,9.15056,603.308,600.204,1,BB1,2022-10-27 06:14:17
30.7201,0.549431,0.77139,1.5004,2.00095,9.32665,649.672,632.795,1,BB1,2022-11-03 15:23:10
30.7198,0.54929,0.771385,1.50048,2.00084,8.95767,598.458,597.1,1,BB1,2022-10-20 14:34:39
30.6989,0.548432,0.77132,1.5004,2.00086,9.21763,657.82,650.06,1,BB1,2022-11-03 12:10:54
29.1199,0.551582,0.773407,3.00047,0.0,10.7516,671.205,589.146,1,BB1,2022-08-26 13:08:22
30.74,0.550409,0.772053,1.50043,2.00101,9.65878,600.98,600.01,1,BB1,2022-10-29 18:26:04
30.7184,0.54932,0.772549,1.50046,2.00084,10.3968,669.459,668.295,1,BB1,2022-10-14 19:58:48
30.7002,0.549406,0.771304,1.50038,2.00087,9.0036,603.696,602.726,1,BB1,2022-10-25 03:00:39
29.0994,0.550361,0.772387,3.00045,0.0,10.5796,672.175,588.564,1,BB1,2022-08-29 15:54:37
30.74,0.548412,0.771405,1.50048,2.00092,9.07078,632.407,620.767,1,BB1,2022-10-18 12:38:35
29.0179,0.551618,0.773567,3.00026,0.0,10.4797,672.369,587.206,1,BB1,2022-08-29 17:44:56
30.7001,0.549467,0.771455,1.50042,2.0,8.88361,672.563,659.76,1,BB1,2022-11-23 19:37:40
28.3222,0.550335,0.773439,3.00046,0.0,8.42565,666.335,588.544,1,BB1,2022-08-20 17:21:53
29.2463,0.551488,0.774381,3.00044,0.0,11.1477,667.693,588.35,1,BB1,2022-08-23 18:05:19
30.539,0.550469,0.771458,3.00033,2.00086,9.75454,656.85,588.176,1,BB1,2022-09-29 16:17:24
30.7199,0.548433,0.771401,1.5004,2.00089,9.34257,671.593,662.864,1,BB1,2022-11-24 16:12:12
30.7392,0.548358,0.770434,1.50039,2.0009,8.8936,669.847,667.907,1,BB1,2022-11-23 10:19:28
30.7241,0.549329,0.771365,1.50026,2.00089,9.18561,632.213,616.693,1,BB1,2022-11-02 19:25:16
30.7421,0.549295,0.771363,1.50041,2.00088,9.80651,653.94,639.39,1,BB1,2022-11-04 16:42:01
28.8403,0.551453,0.773742,3.00052,0.0,10.6026,671.981,587.788,1,BB1,2022-08-26 17:21:22
30.7005,0.548492,0.7704,1.50051,2.0009,8.56085,670.235,664.416,1,BB1,2022-11-17 11:38:08
30.7243,0.548397,0.771381,1.5005,2.00082,10.1036,618.827,609.515,1,BB1,2022-10-18 00:25:20
30.7198,0.549415,0.771371,1.50042,2.0009,9.6556,601.368,599.622,1,BB1,2022-10-29 10:57:45
28.8621,0.550395,0.773393,3.00047,0.0,10.6997,671.981,587.982,1,BB1,2022-08-30 13:10:38
30.7204,0.54943,0.772254,1.50044,2.00001,9.57553,600.592,598.264,1,BB1,2022-10-26 15:07:41
30.7242,0.548442,0.770341,1.50045,2.00079,9.12556,611.843,606.8,1,BB1,2022-10-19 09:28:02
30.7404,0.549426,0.772499,1.50044,2.00086,9.77048,606.412,604.666,1,BB1,2022-10-24 16:18:12
30.6443,0.550393,0.77095,3.00051,2.0009,10.2807,657.238,587.788,1,BB1,2022-09-29 10:06:40
30.7383,0.549408,0.771327,1.50044,2.0009,8.87755,671.981,662.864,1,BB1,2022-11-18 16:58:28
28.8465,0.550482,0.772392,3.00031,0.0,11.8587,693.494,588.737,1,BB1,2022-08-19 10:46:58
