machine_operation_time,ejector_forward_time,ejector_backward_time,injection_time,holding_pressure_time,metering_time,max_injection_pressure,holding_pressure_switch,label,device_name,save_time
32.7862,0.621825,0.671053,2.00074,2.00011,10.6937,1150.24,1030.98,1,BB5,2022-10-27 22:29:36
32.5999,0.620865,0.669729,2.00077,2.00009,10.468,1207.79,1028.7,1,BB5,2022-11-05 14:21:21
36.0804,0.62083,0.67099,3.00083,4.50089,10.4148,1247.0,1030.09,1,BB5,2022-10-27 15:07:24
32.62,0.620812,0.670979,2.00068,2.00003,10.5178,1208.55,1030.73,1,BB5,2022-11-02 19:41:08
32.8799,0.620819,0.670921,2.00081,2.00005,10.696,1179.46,1029.21,1,BB5,2022-10-29 08:36:22
32.7204,0.62079,0.670927,2.00089,2.00078,10.6668,1162.01,1030.85,1,BB5,2022-10-28 12:17:23
32.6399,0.621802,0.671088,2.00087,2.00087,10.6139,1142.91,1028.7,1,BB5,2022-10-27 17:32:01
32.7389,0.620799,0.670993,2.00083,2.0,10.666,1148.73,1029.21,1,BB5,2022-10-28 01:17:35
32.6595,0.620847,0.670947,2.00066,2.00004,10.4777,1200.2,1029.71,1,BB5,2022-11-03 10:03:55
32.6193,0.620832,0.670937,2.00074,2.00002,10.6388,1161.75,1030.73,1,BB5,2022-10-29 01:30:00
36.0398,0.620831,0.670953,3.00088,4.50077,10.3088,1289.37,1030.22,1,BB5,2022-10-26 01:09:02
32.6401,0.620879,0.670998,2.00088,2.00081,10.5759,1200.2,1028.96,1,BB5,2022-11-02 14:45:05
32.5395,0.620823,0.671002,2.00084,2.00085,10.4668,1200.33,1028.7,1,BB5,2022-10-31 15:25:42
36.0457,0.620815,0.671047,3.00077,4.5009,10.3159,1239.28,1029.97,1,BB5,2022-10-26 20:22:25
36.0399,0.620842,0.67093,3.00081,4.50098,10.3579,1242.19,1029.59,1,BB5,2022-10-27 14:18:25
32.8403,0.620899,0.670954,2.00078,2.00002,10.7458,1173.01,1030.35,1,BB5,2022-10-29 20:10:21
32.8601,0.620813,0.670934,2.00094,2.00083,10.7528,1169.47,1031.61,1,BB5,2022-10-29 16:54:52
32.5994,0.619819,0.669806,2.00077,2.00002,10.4878,1099.78,1035.28,0,BB5,2022-11-04 11:51:16
32.6596,0.620787,0.669798,2.00072,2.00008,10.4878,1199.7,1029.71,1,BB5,2022-11-02 09:15:54
32.8635,0.620844,0.671001,2.00076,2.00001,10.7009,1180.47,1030.6,1,BB5,2022-10-29 09:28:25
32.66,0.620827,0.67094,2.00076,2.00002,10.5077,1200.33,1030.35,1,BB5,2022-11-02 13:23:53
32.7,0.620824,0.670954,2.00078,2.00002,10.5618,1149.49,1030.6,1,BB5,2022-10-27 22:42:41
32.6802,0.620824,0.670964,2.00081,2.00093,10.5548,1190.84,1030.73,1,BB5,2022-11-03 10:45:16
32.5404,0.620823,0.671,2.00077,2.00013,10.414,1212.6,1029.46,1,BB5,2022-11-07 13:13:03
32.6436,0.620961,0.669876,2.00078,2.00012,10.4517,1208.68,1030.22,1,BB5,2022-11-04 13:32:54
32.5405,0.620813,0.669795,2.00086,2.00081,10.4888,1210.07,1029.46,1,BB5,2022-11-04 18:48:02
32.7412,0.620826,0.669911,2.00077,2.00014,10.6048,1205.51,1030.98,1,BB5,2022-11-05 15:19:08
32.7645,0.620744,0.670893,2.00086,2.00084,10.6268,1145.82,1030.09,1,BB5,2022-10-27 17:45:40
32.5587,0.619925,0.669923,2.00074,2.00021,10.4897,1210.32,1028.83,1,BB5,2022-11-07 10:03:34
36.0398,0.620871,0.67096,3.0008,4.50091,10.3838,1238.14,1029.33,1,BB5,2022-10-26 15:50:44
32.6209,0.620809,0.670904,2.00077,2.00004,10.4969,1191.85,1030.47,1,BB5,2022-11-03 13:03:58
32.6015,0.620818,0.670907,2.00093,2.00075,10.4867,1201.21,1029.21,1,BB5,2022-10-31 20:32:08
32.564,0.620788,0.669824,2.00084,2.00084,10.4948,1206.27,1029.08,1,BB5,2022-11-04 11:47:28
32.6024,0.620801,0.66982,2.00082,2.00004,10.5607,1203.62,1030.6,1,BB5,2022-11-01 16:05:29
36.0221,0.620823,0.671095,3.00085,4.50077,10.3999,1279.0,1029.97,1,BB5,2022-10-26 06:20:30
32.8423,0.620828,0.669874,2.0008,2.00086,10.6599,1154.29,1028.83,1,BB5,2022-10-28 06:50:51
32.5242,0.620817,0.669827,2.00086,2.00083,10.4968,1207.41,1030.09,1,BB5,2022-11-04 09:59:52
32.599,0.620823,0.671032,2.00084,2.0008,10.591,1148.6,1030.22,1,BB5,2022-10-27 19:52:51
32.5796,0.62088,0.67092,2.00082,2.00002,10.4177,1112.93,1030.98,0,BB5,2022-11-02 13:15:44
32.5651,0.620825,0.669986,2.00076,2.0001,10.4788,1208.68,1028.7,1,BB5,2022-11-04 12:24:58
32.7191,0.620811,0.670975,2.00081,2.00084,10.6407,1155.3,1028.83,1,BB5,2022-10-28 23:54:39
32.54,0.620893,0.669866,2.0007,2.00005,10.384,1211.96,1030.6,1,BB5,2022-11-07 14:43:41
32.6198,0.620753,0.669752,2.00085,2.00082,10.4728,1209.05,1029.84,1,BB5,2022-11-04 21:13:36
32.88,0.620722,0.670944,2.00077,2.00005,10.7558,1180.98,1030.22,1,BB5,2022-10-29 11:15:49
32.5192,0.620837,0.669916,2.00078,2.00086,10.4248,1202.86,1030.85,1,BB5,2022-10-31 09:31:42
32.559,0.620825,0.669812,2.00086,2.00081,10.3638,1209.31,1029.59,1,BB5,2022-11-04 18:26:52
32.7989,0.620732,0.670942,2.00076,2.00001,10.6987,1178.7,1029.33,1,BB5,2022-10-29 07:49:48
32.5794,0.620827,0.670946,2.00075,2.0,10.4079,1198.68,1030.35,1,BB5,2022-10-31 13:57:07
32.5587,0.620906,0.670931,2.0008,2.00083,10.4538,1208.04,1029.33,1,BB5,2022-11-04 14:32:38
32.5422,0.620934,0.669897,2.00078,2.00013,10.5019,1207.03,1029.71,1,BB5,2022-11-05 17:07:36
32.5795,0.620831,0.669814,2.00077,2.00001,10.4919,1199.19,1029.08,1,BB5,2022-11-03 21:47:04
32.82,0.620859,0.670927,2.00086,2.00083,10.6348,1170.23,1030.98,1,BB5,2022-10-29 18:30:09
32.5799,0.620841,0.67102,2.00076,2.00089,10.3979,1201.85,1030.73,1,BB5,2022-10-31 11:12:51
32.8199,0.620828,0.669827,2.00083,2.00004,10.657,1164.16,1029.71,1,BB5,2022-10-28 11:28:07
32.8191,0.620835,0.670992,2.00076,2.00015,10.7328,1180.47,1030.98,1,BB5,2022-10-29 11:08:09
32.5604,0.620834,0.669876,2.00084,2.00083,10.4577,1208.55,1029.33,1,BB5,2022-11-04 15:01:25
32.6194,0.620833,0.669828,2.00079,2.00012,10.3398,1209.05,1028.96,1,BB5,2022-11-05 20:08:07
32.5033,0.619898,0.669778,2.00073,2.00002,10.402,1209.43,1029.33,1,BB5,2022-11-07 09:01:43
32.82,0.620751,0.670885,2.00082,2.00017,10.6767,1159.48,1029.33,1,BB5,2022-10-28 13:33:59
36.0796,0.620797,0.669846,3.00076,4.50093,10.2589,1294.55,1030.85,1,BB5,2022-10-25 17:30:16
32.5586,0.620865,0.670945,2.00075,2.00014,10.105,1155.94,1028.96,1,BB5,2022-10-29 00:29:23
36.0204,0.620899,0.671057,3.00074,4.5009,10.4348,1244.09,1029.08,1,BB5,2022-10-27 13:54:23
32.6445,0.620763,0.669927,2.0007,2.00017,10.5219,1202.6,1030.73,1,BB5,2022-10-31 10:49:28
36.0598,0.620847,0.669932,3.00076,4.50001,10.1998,1278.62,1029.46,1,BB5,2022-10-25 17:23:03
32.7589,0.620836,0.669844,2.00084,2.00086,10.6739,1150.37,1029.71,1,BB5,2022-10-28 03:35:16
32.7034,0.620819,0.670948,2.0008,2.0,10.5449,1200.96,1029.97,1,BB5,2022-11-02 10:54:55
32.6203,0.620814,0.670924,2.0008,2.00002,10.4478,1200.83,1029.97,1,BB5,2022-10-31 14:45:29
32.8601,0.620817,0.670981,2.00086,2.0008,10.8048,1151.64,1030.85,1,BB5,2022-10-28 04:03:42
36.0435,0.620866,0.670995,3.00079,4.50086,10.2948,1240.42,1029.21,1,BB5,2022-10-26 21:15:19
36.0222,0.620833,0.669877,3.00076,4.50002,10.1449,1288.73,1029.08,1,BB5,2022-10-25 16:46:24
32.58,0.620788,0.670931,2.00086,2.00084,10.4758,1190.34,1028.96,1,BB5,2022-11-03 13:00:43
32.7195,0.62083,0.671037,2.00077,2.00001,10.4878,1201.59,1029.59,1,BB5,2022-11-03 21:12:48
36.0601,0.620877,0.670888,3.00077,4.50091,10.3968,1250.79,1029.71,1,BB5,2022-10-27 09:14:13
32.8405,0.620927,0.670947,2.00082,2.00006,10.5839,1159.35,1029.71,1,BB5,2022-10-28 21:45:40
32.5391,0.620732,0.669735,2.00072,2.00013,10.2648,1215.63,1030.98,1,BB5,2022-11-07 15:05:57
32.7199,0.619848,0.669794,2.00075,2.00002,10.3859,1207.92,1029.46,1,BB5,2022-11-05 15:56:08
36.04,0.621825,0.670852,3.00075,4.50089,10.4639,1251.04,1029.33,1,BB5,2022-10-27 12:53:41
32.6004,0.620809,0.670924,2.00073,2.00002,10.5559,1197.17,1029.21,1,BB5,2022-11-03 16:18:07
32.5412,0.620824,0.671112,2.00078,2.00088,10.3549,1210.57,1029.97,1,BB5,2022-11-04 19:10:51
36.0455,0.620905,0.671078,3.00079,4.50097,10.2778,1243.71,1029.84,1,BB5,2022-10-27 03:41:52
32.78,0.620863,0.669996,2.00075,2.00002,10.5798,1169.59,1030.22,1,BB5,2022-10-29 03:51:03
32.8654,0.620794,0.670926,2.00082,2.00004,10.7308,1161.63,1030.35,1,BB5,2022-10-28 10:32:18
32.5801,0.620827,0.66982,2.00078,2.00011,10.5026,1209.56,1029.08,1,BB5,2022-11-04 20:24:10
32.8199,0.620875,0.671026,2.00072,2.00012,10.7278,1158.21,1029.08,1,BB5,2022-10-28 22:16:17
32.5641,0.620865,0.67103,2.00073,2.00001,10.3589,1198.56,1029.84,1,BB5,2022-11-03 18:22:06
32.5994,0.620801,0.670857,2.00078,2.00006,10.4788,1199.7,1030.98,1,BB5,2022-11-01 11:42:31
32.6187,0.620838,0.671002,2.00083,2.00084,10.4907,1201.09,1028.83,1,BB5,2022-11-02 15:44:23
32.6001,0.620735,0.669744,2.00077,2.00016,10.3698,1208.42,1028.58,1,BB5,2022-11-05 19:49:39
32.6001,0.620846,0.670968,2.00083,2.00086,10.4248,1194.0,1030.98,1,BB5,2022-10-31 18:27:08
32.56,0.620857,0.671012,2.0008,2.00007,10.4908,1205.39,1029.71,1,BB5,2022-11-02 21:35:25
32.88,0.620846,0.670931,2.00076,2.00001,10.6977,1157.33,1029.21,1,BB5,2022-10-28 22:03:43
32.603,0.620829,0.669806,2.00083,2.00003,10.504,1207.03,1029.21,1,BB5,2022-11-04 09:43:34
32.5797,0.620804,0.669772,2.00077,2.00016,10.456,1207.92,1028.58,1,BB5,2022-11-04 17:58:05
36.0217,0.62083,0.67088,3.00077,4.50103,10.3498,1250.79,1029.71,1,BB5,2022-10-27 11:55:59
33.58,0.620837,0.670941,2.00077,2.00001,11.9968,1210.7,1029.71,0,BB5,2022-11-01 12:18:26
32.58,0.620791,0.671025,2.00079,2.00011,10.4148,1208.04,1029.59,1,BB5,2022-11-04 21:12:31
32.499,0.620898,0.670992,2.00081,2.00006,10.6857,1229.42,1031.11,0,BB5,2022-11-07 19:11:16
36.0989,0.620735,0.670849,3.00078,4.5009,10.324,1241.81,1029.97,1,BB5,2022-10-27 00:19:18
32.54,0.619836,0.669921,2.00094,2.00084,10.24,1209.18,1030.85,1,BB5,2022-11-07 08:41:41
32.6012,0.620835,0.670894,2.00076,2.00002,10.4387,1199.82,1029.84,1,BB5,2022-11-02 14:59:13
36.039,0.620756,0.670902,3.00078,4.5009,10.3349,1236.75,1029.84,1,BB5,2022-10-26 19:46:57
32.663,0.619809,0.669832,2.00081,2.00012,10.5018,1208.55,1029.08,1,BB5,2022-11-04 10:34:06
32.4995,0.619834,0.669756,2.00074,2.00012,9.96474,1207.41,1030.47,0,BB5,2022-11-07 08:47:06
35.9791,0.620824,0.670936,3.00076,4.5009,10.2128,1236.75,1029.21,1,BB5,2022-10-26 16:15:59
32.5788,0.6208,0.669799,2.00073,2.00015,10.558,1199.95,1030.73,1,BB5,2022-11-01 13:58:09
32.5586,0.62084,0.669925,2.0008,2.00003,10.5588,1201.34,1029.33,1,BB5,2022-11-03 09:10:37
32.5223,0.620812,0.669798,2.00068,2.00014,10.4169,1212.47,1029.71,1,BB5,2022-11-07 13:23:21
32.6656,0.620825,0.670954,2.00075,2.00002,10.6508,1144.81,1028.83,1,BB5,2022-10-27 17:23:50
32.5388,0.620798,0.669794,2.00076,2.00002,10.4788,1196.66,1029.71,1,BB5,2022-10-31 12:53:30
32.8427,0.620778,0.669814,2.00093,2.00082,10.7347,1178.95,1029.21,1,BB5,2022-10-29 08:51:10
32.6004,0.620772,0.669829,2.00069,2.00016,10.5118,1196.66,1029.08,1,BB5,2022-11-03 09:56:50
32.5601,0.620826,0.670988,2.00077,2.00004,10.4997,1197.55,1028.96,1,BB5,2022-10-31 21:50:23
32.62,0.619897,0.669989,2.00076,2.00009,10.5379,1210.07,1030.98,1,BB5,2022-11-04 13:07:22
32.5991,0.620819,0.669789,2.00072,2.00004,10.5349,1199.95,1030.73,1,BB5,2022-11-01 11:40:53
32.5396,0.619865,0.669789,2.00078,2.00014,10.424,1206.4,1029.21,1,BB5,2022-11-05 14:07:14
32.5794,0.620929,0.671065,2.00074,2.00004,10.368,1198.18,1030.09,1,BB5,2022-10-31 21:39:31
32.6199,0.619758,0.669756,2.00093,2.00075,10.4509,1207.41,1030.22,1,BB5,2022-11-05 15:46:20
36.0,0.620883,0.670906,3.00081,4.50092,10.3708,1280.39,1029.97,1,BB5,2022-10-26 02:08:33
32.7383,0.620825,0.670896,2.00074,2.00011,10.5188,1199.7,1030.35,1,BB5,2022-11-01 09:46:36
32.7614,0.620894,0.670957,2.00078,2.00091,10.7457,1159.73,1030.22,1,BB5,2022-10-28 14:46:42
32.6401,0.620902,0.67114,2.00096,2.0008,10.4778,1203.49,1028.83,1,BB5,2022-11-01 16:25:37
32.5792,0.620881,0.671041,2.00086,2.00086,10.5618,1198.68,1029.84,1,BB5,2022-11-03 16:25:44
32.6428,0.620827,0.671036,2.0008,2.00073,10.492,1203.24,1028.7,1,BB5,2022-11-01 18:56:26
32.5244,0.620826,0.670915,2.00082,2.00004,10.2787,1214.24,1030.98,1,BB5,2022-11-07 15:51:29
32.5793,0.620832,0.67092,2.00077,2.00007,10.4898,1205.77,1029.33,1,BB5,2022-11-02 22:00:59
32.5202,0.619816,0.670877,2.00077,2.00003,10.4059,1213.1,1031.11,1,BB5,2022-11-07 13:22:16
32.5387,0.620864,0.671015,2.00087,2.0008,10.3749,1198.94,1029.46,1,BB5,2022-10-31 14:35:42
32.5001,0.620794,0.670947,2.00086,2.00082,10.5108,1209.81,1029.33,1,BB5,2022-11-04 15:18:16
32.5989,0.620808,0.67096,2.00075,2.0001,10.6038,1199.95,1030.6,1,BB5,2022-11-02 12:53:58
32.5609,0.620791,0.670948,2.00076,2.0002,10.2708,1213.23,1029.08,1,BB5,2022-11-07 17:37:52
32.5395,0.620791,0.669723,2.00087,2.00078,10.5008,1200.2,1029.71,1,BB5,2022-10-31 14:27:33
32.6786,0.621017,0.669836,2.00075,2.00021,10.4417,1130.51,1029.59,0,BB5,2022-11-01 16:51:43
32.7828,0.620872,0.670937,2.00072,2.00003,10.6989,1151.26,1031.23,1,BB5,2022-10-27 22:49:48
32.639,0.621886,0.671034,2.00075,2.00017,10.656,1150.12,1030.85,1,BB5,2022-10-27 20:47:59
32.5389,0.620876,0.669825,2.00073,2.00087,10.3969,1208.04,1030.85,1,BB5,2022-11-04 18:46:24
36.06,0.620878,0.669952,3.00077,4.5009,10.0198,1292.27,1029.46,1,BB5,2022-10-25 16:55:24
32.5248,0.620798,0.669906,2.00078,2.00014,10.4879,1210.57,1031.11,1,BB5,2022-11-04 20:05:09
36.045,0.620898,0.671047,3.00076,4.50098,10.4107,1252.31,1029.59,1,BB5,2022-10-27 09:10:36
32.8197,0.620824,0.670955,2.00077,2.00003,10.672,1170.48,1030.35,1,BB5,2022-10-29 17:51:49
36.0386,0.62184,0.670954,3.00074,4.5009,10.324,1240.55,1030.09,1,BB5,2022-10-26 20:37:27
32.7389,0.620825,0.669811,2.0007,2.00004,10.5468,1207.41,1029.21,0,BB5,2022-11-05 15:54:30
32.5801,0.620822,0.669802,2.00091,2.00084,10.4868,1196.91,1029.46,1,BB5,2022-11-03 22:50:58
32.6189,0.620831,0.66987,2.00078,2.0001,10.5528,1200.2,1031.11,1,BB5,2022-11-01 13:06:59
36.0596,0.620906,0.670923,3.00075,4.50096,10.3786,1261.42,1030.35,0,BB5,2022-10-26 12:12:05
32.6201,0.620735,0.669706,2.00074,2.00016,10.5408,1209.43,1029.46,1,BB5,2022-11-04 15:43:20
32.579,0.620861,0.671175,2.00077,2.00002,10.5568,1200.2,1028.83,1,BB5,2022-11-01 15:25:13
32.8199,0.620915,0.670936,2.00094,2.00072,10.7439,1160.49,1031.23,1,BB5,2022-10-28 10:12:36
32.5062,0.620835,0.669925,2.00086,2.00006,10.3068,1211.96,1030.98,1,BB5,2022-11-07 13:42:55
32.6,0.620896,0.669827,2.00067,2.00007,10.4749,1207.03,1030.73,1,BB5,2022-11-05 16:02:40
32.764,0.621848,0.671078,2.00077,2.00002,10.6049,1138.74,1031.48,1,BB5,2022-10-28 23:50:16
36.0048,0.620816,0.670935,3.00083,4.50081,10.3439,1251.55,1030.09,1,BB5,2022-10-27 11:28:20
32.76,0.620865,0.67096,2.00065,2.00012,10.6661,1158.84,1029.46,1,BB5,2022-10-28 14:29:45
32.92,0.62074,0.670878,2.00091,2.00077,10.7547,1163.02,1029.97,1,BB5,2022-10-28 10:54:45
32.6199,0.620815,0.670993,2.00081,2.0,10.5068,1210.83,1030.35,1,BB5,2022-11-05 20:26:03
32.8231,0.620837,0.66977,2.00086,2.00076,10.7048,1152.27,1029.33,1,BB5,2022-10-28 04:06:59
32.5589,0.620895,0.671116,2.00072,2.00016,10.4047,1215.0,1031.11,1,BB5,2022-11-07 18:58:46
32.539,0.619756,0.669848,2.00079,2.0,10.3868,1209.43,1031.36,1,BB5,2022-11-04 20:46:26
36.0434,0.620802,0.670956,3.00079,4.50087,10.3469,1252.69,1029.46,1,BB5,2022-10-27 12:45:16
32.8001,0.620805,0.670925,2.00078,2.00006,10.7069,1159.1,1029.21,1,BB5,2022-10-28 09:02:02
32.7622,0.619924,0.669894,2.00072,2.00002,10.7118,1214.62,1030.47,0,BB5,2022-11-05 15:01:34
36.06,0.62091,0.670933,3.00076,4.50004,10.3268,1286.58,1029.46,1,BB5,2022-10-25 19:47:56
32.759,0.620752,0.670997,2.00084,2.00074,10.7019,1162.26,1029.71,1,BB5,2022-10-28 16:29:24
32.88,0.620835,0.670881,2.00082,2.00087,10.7261,1179.08,1031.23,1,BB5,2022-10-29 07:58:34
32.8602,0.6209,0.670933,2.00078,2.00005,10.6938,1161.25,1029.08,1,BB5,2022-10-28 17:23:31
32.6595,0.620785,0.669842,2.00079,2.00016,10.5838,1154.54,1030.98,1,BB5,2022-10-28 08:13:22
32.7205,0.620872,0.670988,2.00081,2.00087,10.5597,1201.97,1029.59,1,BB5,2022-11-02 17:58:18
36.0408,0.620821,0.670933,3.00086,4.50082,10.4118,1233.84,1029.08,1,BB5,2022-10-26 17:02:51
